"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"197",="1717","長興","31.6","2019","372","60.1","163","71.8","223","302","41.6","174","3.44","1.87","538","158","119","12.9","319","219","17.27","40"
"198",="1227","佳格","40.6","2019","372","37.1","66.4","36.5","134","185","3.2","51.3","0.68","2.89","255","76.8","","3.22","85.4","170","18.36","62"
"199","00722B","群益15年IG電信債","37.53","2019","371","","","","","","","","","","","","","","","","",""
"200",="3714","富采","48.25","","364","","","","","","","","","","","","","","","","",""
"201","00756B","群益15年EM主權債","32.33","2019","359","","","","","","","","","","","","","","","","",""
"202",="2059","川湖","368.5","2019","351","87.9","11.5","4.65","99.4","104","","13.7","0.03","1.67","127","12.6","0","0.36","19.9","107","112.5","89"
"203",="2707","晶華","272","2019","347","12.1","2.3","0.64","26.7","27.9","11.3","26.6","0.23","8.62","113","25.8","13.6","3.45","77.7","35.6","25.66","66"
"204","00740B","富邦全球投等債","38.65","2019","346","","","","","","","","","","","","","","","","",""
"205",="3576","聯合再生","21.1","2019","343","63.7","33.9","49.4","104","175","49.6","191","1.15","35.5","472","125","119","3.51","257","215","7.78","23"
"206",="6285","啟碁","86.6","2019","343","30.4","127","70.7","170","246","1.62","70.5","1.89","0.3","344","162","1.06","1.1","183","162","41.43","34"
"207",="8478","東哥遊艇","380.5","2019","338","3.31","4.82","31.8","8.12","42.9","","12.4","0.53","1.08","62.6","19.7","12.9","0.11","36.6","26","28.58","34"
"208",="6589","台康生技","111","2019","338","2.92","1.83","1.64","5.36","10.5","0.11","18.8","0.42","1.04","34.2","4.8","7.63","0","15.6","18.5","10.96","40"
"209",="3706","神達","28","2019","338","66.6","67","77.6","148","232","234","78.1","0.89","0.84","554","141","7.92","3.21","159","396","37.21","47"
"210",="2645","長榮航太","89.9","2019","337","75.5","123","16.9","203","222","14.1","84.3","1.08","1.76","352","90.4","98.9","1.93","214","138","","45"
"211",="3005","神基","56.1","2019","337","54.9","64.2","51.4","129","186","21.8","72.5","7.37","3.99","306","103","24.2","1.99","139","167","25.69","51"
"212",="5434","崇越","184.5","2019","335","31.3","51.9","33","91","129","26","35.2","","0.99","196","87.4","5.09","2.05","101","95.3","52.35","45"
"213","00792B","群益A級公司債","33.32","2019","333","","","","","","","","","","","","","","","","",""
"214",="9933","中鼎","41.2","2019","327","208","52.4","1.44","460","492","40.1","118","1.92","31","695","362","114","20.9","501","193","21.2","47"
"215",="2504","國產","27.65","2019","326","36.9","91.6","5.6","137","149","67.5","89.2","37.2","13.6","370","99.6","39.5","2.69","156","215","14.76","38"
"216",="00900","富邦特選高股息30","11.59","","326","","","","","","","","","","","","","","","","",""
"217",="2903","遠百","22.8","2019","323","134","18.2","27.8","174","207","244","343","24.8","32.4","1,305","477","150","12","916","389","21.86","51"
"218",="6412","群電","81.5","2019","322","13.9","85.5","58.8","110","172","5.51","31.3","1.13","3.06","218","131","1","0.62","135","83.2","21.67","40"
"219",="2204","中華","58.2","2019","322","57.4","29.7","46.2","102","174","264","64.2","4.84","1.19","515","76.6","0.44","7.58","93","422","69.98","38"
"220",="00882","中信中國高股息","12.14","","320","","","","","","","","","","","","","","","","",""
"221",="4128","中天","62.5","2019","319","13","0.51","1.74","43.9","46.5","30.8","12.8","2.55","1.68","101","5.27","0","0.64","10.1","90.4","16.62","45"
"222",="4961","天鈺","171","2019","319","12.2","23","14.9","35.2","52.1","","2.45","2.12","1.44","59.2","19.1","","0.82","20.6","38.6","23.32","39"
"223",="6469","大樹","350","2019","315","3.08","4.46","11.6","7.78","19.8","0.03","5.7","0.21","0.64","46.8","15.5","","0.31","34.6","12.2","27.77","45"
"224",="1304","台聚","26.3","2019","313","79.3","73.2","49.2","223","280","179","232","2.86","4.61","714","126","160","15.4","322","392","17.4","45"
"225",="2023","燁輝","15.7","2019","312","50.2","35.1","77.5","97.9","209","163","431","4.32","14.7","838","276","280","5.98","563","274","13.51","30"
"226",="2206","三陽工業","38.9","2019","310","39.8","25.5","46.3","65.3","188","77.3","121","","10.7","411","175","43.7","16","259","152","17.1","45"
"227",="1808","潤隆","68.3","2019","308","21","8.18","189","36.7","245","6.88","16","0.1","23.4","291","129","107","","236","55.1","17.89","36"
"228",="6271","同欣電","191.5","2019","308","37","13.8","12.1","52.1","64.9","0","55.8","0.69","0.13","124","17.6","0.78","1.76","22.5","102","61.54","64"
"229",="6269","台郡","95.4","2019","308","69.3","71.4","23.6","234","260","0.31","73.2","0.46","8.45","345","81.3","34.4","0.48","125","219","66.35","60"
"230",="2451","創見","71.6","2019","307","12.3","16.1","20.6","133","154","29.7","24.4","","0.64","212","15","","0.53","17.9","194","45.21","62"
"231",="3592","瑞鼎","403.5","2019","306","16.2","28.6","15.2","48.9","77.4","0","1.81","3.18","1.92","85.6","42.2","","0.01","42.3","43.3","64.62","47"
"232",="2441","超豐","53.7","2019","305","36.2","30.5","5.33","75.3","81.8","10.6","101","0.81","0.91","195","26.1","","2.41","28.6","167","29.28","68"
"233",="2101","南港","36.6","2019","305","24.7","25.6","85.6","51.4","177","13.2","82.8","0.02","1.35","276","155","5","1.14","169","107","13.35","43"
"234",="2458","義隆","100","2019","304","15","20.3","13.9","43.1","80.1","18.8","7.61","3.04","0.4","112","30.6","","3.83","36.4","76","26.31","74"
"235",="6670","復盛應用","231.5","2019","303","26.7","32.8","21.2","61.4","83.9","0.24","26.1","1.6","1.52","118","46.4","0","1.41","51.8","66.4","48.19","64"
"236",="1904","正隆","27.15","2019","301","78.7","72.1","76.4","151","244","31.7","287","","3.22","593","151","146","20.7","338","256","21.41","43"
"237","00749B","凱基新興債10+","31.36","2019","296","","","","","","","","","","","","","","","","",""
"238",="3707","漢磊","88.5","2019","295","15.7","12.4","14.3","28.1","44.2","2.98","34.1","0.52","2.84","91.2","20.3","15.6","3.44","44.8","46.4","10.71","30"
"239",="9907","統一實","18.55","2019","293","13.5","37.3","37","50.9","93.2","2.02","221","3.44","1.16","353","60.4","74","3.35","163","190","11.23","36"
"240",="2607","榮運","27.45","2019","293","36.2","9.9","0.5","60.1","61.2","32.9","237","0.08","0.12","350","27","43.1","12.3","122","228","21.25","57"
"241",="00893","國泰智能電動車","13.59","","292","","","","","","","","","","","","","","","","",""
"242",="1773","勝一","116","2019","290","1.28","12.2","8.51","13.5","22.4","11.9","34","0.06","0.45","69.9","19.1","0","0.48","20.7","49.2","32.82","55"
"243",="3374","精材","106.5","2019","289","8.03","9.58","1.72","19.9","21.9","","34.4","0.23","0.1","61.7","12.8","11.9","0.01","28.8","32.9","12.13","41"
"244",="6491","晶碩","412","2019","288","8.13","2.56","5.5","13.8","19.9","","30.3","0.05","1.17","53.1","11.9","0","0.01","12.6","40.5","57.91","66"
"245",="1409","新纖","17.75","2019","287","107","87.7","59.8","365","991","333","192","2.92","21.6","1,572","1,067","87.6","2.65","1,190","382","18.48","43"
"246",="3680","家登","338.5","2019","286","5.31","2.77","7.29","8.42","16.9","9.69","8.49","0.6","11.1","48.2","12.7","15.5","0.32","29.3","18.9","25.16","47"
"247",="2849","安泰銀","14.45","2019","283","38.2","47.4","","","","795","6.97","1.87","13.9","3,061","","","1.21","2,724","337","17.21","62"
"248",="3264","欣銓","57.7","2019","283","12.9","17.1","","46","49.7","3.87","110","6.06","1.58","186","31.2","29.5","1.47","72.5","113","23.9","57"
"249",="6533","晶心科","558","2019","283","4.72","1.16","0.02","10","10.3","","0.26","2.05","0.06","13.9","1.06","","","2.16","11.7","27.53","59"
"250",="9939","宏全","97.8","2019","281","39.4","33.2","24.8","73.3","111","0.57","161","3.7","25.5","315","83.3","89.3","0.82","178","137","44.19","45"
"251",="5425","台半","106.5","2019","281","22.3","21.6","17.6","44","66.3","","43.3","16.7","8.38","144","48.4","10.1","1.06","68.9","74.8","23.72","52"
"252",="3218","大學光","351","2019","281","3.72","3.85","0.61","11","12.2","","8.17","0.07","0.62","26.5","5.26","","0.35","9.52","17","20.91","61"
"253",="6456","GIS-KY","82","2019","277","144","290","121","436","558","0.23","181","0.29","0.47","757","422","62.5","6.96","500","257","76.18","40"
"254",="2106","建大","30.4","2019","276","76.3","36.9","79.3","113","231","5.88","142","0.74","17.9","420","84.7","131","7.01","232","188","21.48","49"
"255",="1440","南紡","16.6","2019","275","39.9","22.4","43","62.7","110","126","194","0.04","9.75","447","116","38.6","1.7","200","247","14.81","40"
"256",="4915","致伸","59.5","2019","273","67","204","105","273","393","10.5","73.6","25","3.57","531","336","1.51","37.3","386","145","27.44","40"
"257",="2539","櫻花建","37.05","2019","272","6.45","1.4","121","7.85","135","0.23","0.54","0","0.37","137","46.5","17.7","0.04","64.2","72.3","15.6","55"
"258","00785B","富邦金融投等債","34.04","2019","270","","","","","","","","","","","","","","","","",""
"259",="8016","矽創","224.5","2019","270","29.3","14.6","19.1","65.4","86.3","11.2","8.54","0.38","0.58","108","38.5","","2.73","41.6","66.1","45.5","68"
"260",="6213","聯茂","74.3","2019","270","35.4","108","26.6","144","180","0.29","36.2","0.1","11.9","235","125","12.9","0.31","146","89.3","29.46","51"
"261",="3042","晶技","86.9","2019","269","19.9","29.3","20.4","57.5","79.5","10.2","40.5","0.28","1.86","134","28","16.4","1.11","46.7","87","28.08","49"
"262",="6278","台表科","91.2","2019","267","61.9","128","30.2","213","248","2.86","68.8","","8.14","332","174","16","0.77","204","127","43.54","47"
"263",="6146","耕興","273","2019","265","9.95","10.8","0.28","24.1","25.8","0.2","20.3","0","0.2","47.5","8.62","","0.08","9.54","37.9","39.09","72"
"264",="1723","中碳","111.5","2019","264","11.6","7.61","8.43","29.8","39.7","22.2","44.4","","6.82","121","32.6","6.5","1.72","47.3","73.6","30.12","57"
"265",="4123","晟德","44.4","2019","264","6.66","2.43","2.32","11.9","17","193","15.2","0.2","1.82","229","44.2","16","0.03","74.1","155","32.11","36"
"266",="2481","強茂","68.9","2019","264","11.3","38.8","16.4","64.2","84.8","15.4","31.7","3.29","1.51","154","50.4","34.1","3.28","90.5","63.7","18.78","38"
"267",="2723","美食-KY","146.5","2019","264","38.3","4.94","7.71","59.8","70.6","17.8","57.3","0.42","11.4","226","69.4","1.56","1.81","124","102","56.78","51"
"268",="1319","東陽","44.25","2019","262","11.8","46.5","25.8","58.4","88.3","43.1","204","16.1","13.7","371","76.2","57.6","5.62","144","227","37.15","47"
"269",="8150","南茂","35.95","2019","261","47","45.5","17.7","98","118","35.9","180","","0.88","343","49","82.9","4.86","147","197","27.02","55"
"270",="3682","亞太電","6.03","2019","260","82","16.1","3.85","101","109","0","108","112","48.7","458","73.2","","2.87","100","358","9.32","40"
"271",="1707","葡萄王","175","2019","259","21.5","2.04","5.46","24.4","30.7","15","64.5","0.35","0.83","114","28.1","8.19","0.63","38.9","74.7","45.38","77"
"272","00637L","元大滬深300正2","15.07","","259","","","","","","","","","","","","","","","","",""
"273",="6005","群益證","11.85","2019","257","83.2","66.9","","1,119","1,160","79.1","30.3","36.1","15.6","1,332","947","3.5","6.37","970","362","15.64","61"
"274","2887E","台新戊特","51.4","2019","257","","","","","","","","","","","","","","","","",""
"275",="2897","王道銀行","9.4","2019","257","65.7","165","","","","3,164","28.5","23.2","9.17","5,607","","","24.2","5,099","508","12.26","52"
"276",="6561","是方","358.5","2019","254","8.5","2.1","0.03","10.6","29.9","0.01","3.18","0.38","0.44","46.7","5.32","","0.66","18","28.7","41.11","77"
"277",="6257","矽格","55.8","2019","253","46.2","31.3","1.7","125","130","5.46","106","1.03","0.37","247","66.7","40","2.05","112","135","26.75","62"
"278",="5371","中光電","64.6","2019","253","202","120","60.6","322","390","6.74","69.3","2.82","1.77","493","239","1.83","2.51","258","236","49.22","43"
"279",="2548","華固","90.7","2019","251","12.4","2.78","277","16","316","5.64","1.75","","37.9","362","145","47","1.61","193","168","60.31","43"
"280",="6182","合晶","46.2","2019","250","45.8","20.4","21.4","67","95.8","0.78","101","0.25","18.4","223","39.9","47.7","4.55","92.9","130","18.17","62"
"281",="3703","欣陸","30.3","2019","249","44.2","33","264","132","426","126","22.9","11.5","46.5","635","266","104","6.91","379","257","27.47","32"
"282",="4770","上品","317","2019","249","5.25","9.05","8.44","14.6","31.5","0.09","6.6","0.09","1.89","41","12.5","1.5","0.35","15.3","25.7","","57"
"283",="6414","樺漢","234.5","2019","249","183","173","115","408","563","12.9","48.5","208","10.9","890","421","141","12.1","611","279","99.15","49"
"284",="6196","帆宣","126","2019","246","25.6","52","31.1","119","156","6.08","22.1","0.17","0.58","197","126","2","1.75","138","58.4","31.04","43"
"285",="00713","元大台灣高息低波","38.8","2019","244","","","","","","","","","","","","","","","","",""
"286",="1215","卜蜂","82.2","2019","242","8.74","21.5","15.4","30.2","68.5","21.2","87.7","0.14","0.97","187","64.5","31","1.45","100","86.3","29.56","47"
"287",="6719","力智","309.5","2019","242","4.79","5.11","6.32","9.9","17.2","","4.92","0.31","0.9","23.7","6.92","3.4","","10.5","13.1","18.84","41"
"288",="8070","長華*","34.95","2019","241","38.2","35.7","16.6","82","100","39.8","25.4","7.06","0.77","180","58.8","34.9","0.55","99.7","80.5","87.52","49"
"289","00779B","凱基美債25+","33.85","2019","240","","","","","","","","","","","","","","","","",""
"290",="9802","鈺齊-KY","128.5","2019","239","13.7","25.5","21.4","39.3","62.7","0.05","57.3","0.16","1.4","130","41","0.7","2.12","47.2","82.7","47.09","55"
"291",="1232","大統益","147.5","2019","236","19.5","9.99","16.2","29.5","48.8","0.01","6.69","0.02","0.32","58.1","14.5","","0.49","16.8","41.3","25.38","60"
"292",="8926","台汽電","39.75","2019","234","9.62","5.25","0.06","50.5","56","129","15.2","0.07","1.03","204","43","37.1","2.09","83.3","121","20.31","40"
"293",="2211","長榮鋼","55.8","2019","233","33.6","6.28","6.58","67.6","74.5","59.3","36.9","9.04","1.13","182","28","3.52","0.9","33.3","148","32.33","62"
"294",="2103","台橡","28.15","2019","232","47","37.6","64.1","84.6","154","38.2","100","16.7","0.72","325","93","50.2","1.79","161","165","18.02","43"
"295",="8436","大江","195.5","2019","231","38.5","6.28","10.8","49.1","63","0.26","24.9","0.31","18.4","108","31.3","4.31","0.12","36.2","72.1","59.63","74"
"296",="3454","晶睿","266.5","2019","231","10.2","8.25","11","18.5","31.1","0.14","10.4","2.59","0.2","46.3","13.1","3.67","0.17","17.1","29.1","33.13","53"
"297",="5009","榮剛","50.3","2019","230","7.95","19.5","47.6","28.5","77.4","2.32","97.5","","19.6","200","31.8","75.7","3.15","112","88","19.55","34"
"298","00696B","富邦美債20年","34","2019","230","","","","","","","","","","","","","","","","",""
"299",="00885","富邦越南","11.2","","229","","","","","","","","","","","","","","","","",""
"300",="2855","統一證","15.75","2019","229","65.2","123","","884","901","15.1","24.4","1.29","12.3","958","688","","0.16","690","268","19.45","57"
