"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"199","00722B","群益15年IG電信債","37.53","","371","","","","","","","","","","","","","","","","",""
"200",="3714","富采","48.25","","364","","","","","","","","","","","","","","","","",""
"201","00756B","群益15年EM主權債","32.33","","359","","","","","","","","","","","","","","","","",""
"202",="2059","川湖","368.5","2014","351","54","10.7","3.88","64.6","68.7","","14.8","0.02","0.41","84.1","9.93","2.9","0.41","14.1","70.1","73.54","91"
"203",="2707","晶華","272","2014","347","7.3","3.73","0.44","14.8","17.5","3.06","31.9","17.4","3.01","73.4","16.2","15.3","4.38","36","37.5","31.18","72"
"204","00740B","富邦全球投等債","38.65","","346","","","","","","","","","","","","","","","","",""
"205",="3576","聯合再生","21.1","2014","343","87.2","59.6","20.4","147","190","2.98","142","5.34","33","373","89.8","55.4","7.52","156","217","24.82","43"
"206",="6285","啟碁","86.6","2014","343","42.3","75.1","44.7","130","178","3.1","52.3","0.6","2.42","238","121","","0.21","126","112","34.18","45"
"207",="8478","東哥遊艇","380.5","2014","338","2.73","0.05","6.57","2.78","10.2","0.23","5.49","0.01","0.02","16.1","9.5","","0.38","9.99","6.08","","45"
"208",="6589","台康生技","111","2014","338","5.72","0.26","","5.98","6.24","","1.38","0.9","0.4","8.92","0.81","","0.01","0.83","8.09","","37"
"209",="3706","神達","28","2014","338","84.9","78.5","71.9","170","258","161","52.1","3.17","3.5","482","154","","2.99","161","322","42.87","40"
"210",="2645","長榮航太","89.9","","337","","","","","","","","","","","","","","","","",""
"211",="3005","神基","56.1","2014","337","55.8","60","28.2","116","154","17.2","65.5","1.05","6.28","245","89.3","7.11","2.7","102","143","22.99","47"
"212",="5434","崇越","184.5","2014","335","14.3","29.7","15.8","49.5","67.3","13.5","21.1","","1.04","104","42.4","3.1","1.53","47.7","56","35.22","45"
"213","00792B","群益A級公司債","33.32","","333","","","","","","","","","","","","","","","","",""
"214",="9933","中鼎","41.2","2014","327","98.1","255","3.16","377","421","34.7","70.3","1.19","36.4","569","310","29.3","30","374","195","22.66","40"
"215",="2504","國產","27.65","2014","326","81","96.7","15.6","188","223","93.4","260","15.2","50.2","646","159","160","15.8","344","302","16.16","38"
"216",="00900","富邦特選高股息30","11.59","","326","","","","","","","","","","","","","","","","",""
"217",="2903","遠百","22.8","2014","323","110","22.3","28.7","152","193","251","474","72.3","116","1,116","444","225","34.4","722","395","22.12","43"
"218",="6412","群電","81.5","2014","322","8.86","83.5","37.4","100","142","7.12","27.5","1.26","5.66","185","118","","0.57","119","66.3","18.3","36"
"219",="2204","中華","58.2","2014","322","112","29.1","57","163","229","312","64.9","2.46","1.74","615","78.6","0.36","21","101","514","35","51"
"220",="00882","中信中國高股息","12.14","","320","","","","","","","","","","","","","","","","",""
"221",="4128","中天","62.5","2014","319","6.54","0.58","2.48","45.6","49","33.5","11.8","1.93","1.19","97.5","5.82","","0.44","6.46","91","18.26","47"
"222",="4961","天鈺","171","2014","319","5.31","14.5","11.7","19.8","31.9","0","0.62","2.1","0.56","35.8","14.9","","0.62","15.7","20.1","15.07","40"
"223",="6469","大樹","350","2014","315","1.23","1.2","2.52","3.76","6.58","","0.99","0.01","0.21","7.79","2.89","","0.06","2.96","4.84","23.03","55"
"224",="1304","台聚","26.3","2014","313","74.9","85.1","86.4","231","325","36.4","202","4.97","7.25","584","164","60.7","34.1","273","311","16.81","43"
"225",="2023","燁輝","15.7","2014","312","88.7","42.7","74.8","134","238","139","334","0.04","4.19","719","252","162","10.6","426","292","16.18","38"
"226",="2206","三陽工業","38.9","2014","310","48.2","28.8","84.2","79.3","211","36.7","127","","23.1","402","189","5","25.8","240","163","15.89","30"
"227",="1808","潤隆","68.3","2014","308","17.5","5.91","95.5","25.1","139","","6.13","0.01","5.1","150","75.8","34.2","","111","39.8","21.5","43"
"228",="6271","同欣電","191.5","2014","308","76.1","11","9.2","95.3","105","0","48.6","0.86","0.27","156","18.2","34.4","1.9","55.7","100","61.55","70"
"229",="6269","台郡","95.4","2014","308","58","44.6","17.9","113","139","","55.6","0.5","5.77","202","88.9","19.6","0.23","112","90.1","41.47","52"
"230",="2451","創見","71.6","2014","307","116","32.8","63.6","155","219","8.64","31.6","","2.34","263","50.4","","0.54","55.7","207","48.1","62"
"231",="3592","瑞鼎","403.5","2014","306","15.9","25.4","11.4","43","57.6","","0.76","0.85","0.79","60.8","23","","0.01","23.1","37.7","59.7","48"
"232",="2441","超豐","53.7","2014","305","43.6","22.5","7.57","69.4","77.8","4.12","72.7","0.13","0.75","156","20","","1.6","21.7","134","23.55","79"
"233",="2101","南港","36.6","2014","305","27.4","20.2","57.6","48.7","108","5.48","86.3","0.01","4.57","205","76.3","0","2.04","91.8","113","13.58","43"
"234",="2458","義隆","100","2014","304","11.6","14","12.2","32","78","13.1","6.79","3.26","0.29","102","17.8","","5.07","23","78.7","18.88","64"
"235",="6670","復盛應用","231.5","2014","303","32.7","30.1","19","66.8","87.3","","24.9","0.03","1.65","114","55.5","","1.15","61","53.3","","50"
"236",="1904","正隆","27.15","2014","301","36.2","98.1","74","134","222","23.7","311","","15.3","575","215","92.1","29.4","346","229","17.45","38"
"237","00749B","凱基新興債10+","31.36","","296","","","","","","","","","","","","","","","","",""
"238",="3707","漢磊","88.5","2014","295","11.3","6.64","5.92","19.2","25.6","0.11","14.6","0.16","0.06","42.3","11.2","","2.58","13.8","28.6","17.66","36"
"239",="9907","統一實","18.55","2014","293","15.7","41.3","50.5","57","127","8.47","353","4.88","6.3","503","129","160","4.49","297","206","12.31","38"
"240",="2607","榮運","27.45","2014","293","31.1","6.13","0.41","51.2","52","30.6","235","0.03","1.63","321","11.8","61.2","16.6","109","212","19.68","55"
"241",="00893","國泰智能電動車","13.59","","292","","","","","","","","","","","","","","","","",""
"242",="1773","勝一","116","2014","290","1.65","10.4","9.19","12","21.7","11.9","15.6","0.02","0.14","49.9","8.83","","2.51","11.8","38.1","25.37","47"
"243",="3374","精材","106.5","2014","289","8.06","9.39","2.14","17.5","20.4","","65.9","0.87","0.11","88.3","17.6","23.9","0","41.7","46.5","19.55","48"
"244",="6491","晶碩","412","2014","288","3.84","0.46","2.09","5.11","7.45","","6.14","0.03","2.09","15.7","4.83","1.71","0.01","6.55","9.15","15.26","50"
"245",="1409","新纖","17.75","2014","287","54.2","69.5","56","371","913","151","199","6.2","28.8","1,302","845","86.9","0.51","957","345","15.64","40"
"246",="3680","家登","338.5","2014","286","2.18","2.41","3.27","4.93","9.3","2.81","13.7","0.94","1.26","28.1","5.71","10.8","0.05","16.6","11.5","18.32","38"
"247",="2849","安泰銀","14.45","2014","283","75.7","56.1","","","","608","9.64","2.46","26.5","3,351","","","1.23","3,071","280","16.66","71"
"248",="3264","欣銓","57.7","2014","283","19.6","11.6","","39.3","40.7","0.9","94.2","0.4","1.28","138","16.9","27.6","0.64","45.7","92.7","20.15","68"
"249",="6533","晶心科","558","2014","283","7.85","0.46","0.01","8.3","8.33","","0","0.08","0.01","8.42","0.3","","","0.3","8.12","","59"
"250",="9939","宏全","97.8","2014","281","20.7","23.4","19.9","44","79.5","1.32","191","0.78","18.1","292","113","55.9","6","175","117","40.88","40"
"251",="5425","台半","106.5","2014","281","25.5","16","11.1","43","56","0","30.8","0.2","1.74","89.1","19.6","0.78","3.12","26.6","62.5","22.57","66"
"252",="3218","大學光","351","2014","281","4.1","2.94","0.83","10","11.2","0","6.45","0.02","0.27","18","5.58","","0.88","6.62","11.4","17.25","62"
"253",="6456","GIS-KY","82","2014","277","66.6","114","45.1","181","227","0.3","156","0.19","0.08","387","233","59.1","20.2","312","74.3","25.96","43"
"254",="2106","建大","30.4","2014","276","123","41.9","65.8","165","268","1.36","103","0.64","9.81","384","82.7","76.1","10.7","183","202","24.71","60"
"255",="1440","南紡","16.6","2014","275","18.9","20.5","37.3","40","81.4","140","172","0.01","2.27","397","62.8","25.2","11.9","140","257","15.32","40"
"256",="4915","致伸","59.5","2014","273","68.1","109","48.1","178","231","5.55","39.4","29.2","3.84","310","193","9","5.6","207","103","20.92","45"
"257",="2539","櫻花建","37.05","2014","272","1.52","0.18","61.8","1.7","65.2","1.03","0.13","","0.03","66.4","23.7","2.73","0.02","26.5","40","16.75","66"
"258","00785B","富邦金融投等債","34.04","","270","","","","","","","","","","","","","","","","",""
"259",="8016","矽創","224.5","2014","270","12","9.24","10.5","34.9","46.3","9.08","7.25","0.6","0.03","63.2","21.4","","0.94","22.3","40.9","33.33","55"
"260",="6213","聯茂","74.3","2014","270","19","81.6","10.1","104","122","0.59","45.8","0.48","5.31","175","84","14.9","0.14","104","70.9","22.29","40"
"261",="3042","晶技","86.9","2014","269","17.7","30.3","16.6","59.7","78.1","3.24","51.5","","3.09","136","27.9","17.3","0.71","47.3","88.9","28.71","55"
"262",="6278","台表科","91.2","2014","267","64","125","18.1","189","210","8.33","77.4","","3.69","300","154","18.1","0.54","188","112","39.74","40"
"263",="6146","耕興","273","2014","265","8.39","8.26","0.25","17.5","18.7","0.13","18.8","0.06","0.13","37.9","7.39","5.68","0.05","13.6","24.3","27.6","77"
"264",="1723","中碳","111.5","2014","264","11","9.4","4.47","36","43.9","27.3","14.3","","0.97","86.9","9.55","","1.33","10.9","76","32.32","77"
"265",="4123","晟德","44.4","2014","264","11.4","2.66","1.27","33.8","37.2","48.7","7.79","0.36","1.24","96.2","25.8","0","0.4","26.8","69.4","25.43","60"
"266",="2481","強茂","68.9","2014","264","9.62","61.2","26.9","71.7","105","4.76","110","7.16","15.6","251","73.3","58.5","23.5","157","93.7","18.73","26"
"267",="2723","美食-KY","146.5","2014","264","24.8","3.16","5.34","28.5","37.7","0.59","49.2","0.76","9.17","98.2","29.1","0.15","0.68","30.5","67.8","47.65","60"
"268",="1319","東陽","44.25","2014","262","12","52.4","27.7","65.3","103","37.3","169","9.38","23.6","346","87.5","65.1","9.8","166","180","28.62","40"
"269",="8150","南茂","35.95","2014","261","133","49.6","17","183","205","2.18","136","","1.38","346","83.4","45.6","9.37","138","208","21.1","64"
"270",="3682","亞太電","6.03","2014","260","167","16.6","5.57","203","211","0.23","93.7","75.5","25.3","424","51.5","","2.2","55.4","369","9.49","47"
"271",="1707","葡萄王","175","2014","259","13.7","1","2.68","16.8","19.7","2.04","20.7","0.11","11.1","53.7","14.6","0","1.19","16.5","37.2","23.58","79"
"272","00637L","元大滬深300正2","15.07","","259","","","","","","","","","","","","","","","","",""
"273",="6005","群益證","11.85","2014","257","42.3","68.5","","688","695","24.6","53.9","36.1","21.2","837","500","1.13","8.33","515","322","13.13","59"
"274","2887E","台新戊特","51.4","","257","","","","","","","","","","","","","","","","",""
"275",="2897","王道銀行","9.4","2014","257","84.8","163","","","","2,431","29.4","12.8","49.8","4,281","","","14.5","3,831","450","12.04","62"
"276",="6561","是方","358.5","2014","254","1.87","1.82","0.05","3.69","5.34","0.03","6.04","0.36","0.12","11.9","2.77","","0.38","3.17","8.74","","72"
"277",="6257","矽格","55.8","2014","253","39.8","12.7","0.58","63.4","65.5","0.85","51.1","0.3","0.14","118","23","12.9","1.36","37.3","80.7","21.95","66"
"278",="5371","中光電","64.6","2014","253","171","200","66.2","374","448","6.94","94.9","0.98","4.1","557","292","0","3.22","296","260","43.43","45"
"279",="2548","華固","90.7","2014","251","9.26","1.27","270","18.6","348","0.44","0.18","","0.39","349","202","12.2","2.72","217","132","46.41","51"
"280",="6182","合晶","46.2","2014","250","4.1","18.4","23.5","25.2","52.6","3.18","76.7","0.85","27.7","162","63.5","22.6","9.45","95.6","66.1","15.85","21"
"281",="3703","欣陸","30.3","2014","249","15.8","81.5","198","127","338","150","27.4","4.49","35.3","555","244","111","5.08","361","195","21.3","21"
"282",="4770","上品","317","","249","","","","","","","","","","","","","","","","",""
"283",="6414","樺漢","234.5","2014","249","7.17","19.8","9.92","29.1","39.8","1.2","0.5","9.17","1.57","52.4","16.4","0","0.01","16.5","35.9","35.16","57"
"284",="6196","帆宣","126","2014","246","16.3","55.2","18.5","71.6","97.9","3.49","14.6","0.33","0.38","118","72.3","0.03","1.15","74","43.8","26.51","36"
"285",="00713","元大台灣高息低波","38.8","","244","","","","","","","","","","","","","","","","",""
"286",="1215","卜蜂","82.2","2014","242","3.52","18","11.4","21.5","42.9","16.8","29.3","0.17","0.97","93.8","31.8","3.59","4.59","40.2","53.6","21.53","43"
"287",="6719","力智","309.5","","242","","","","","","","","","","","","","","","","",""
"288",="8070","長華*","34.95","2014","241","11.9","52.2","12.6","64.6","84.4","11.3","33","4.29","5.75","143","56.6","21.8","0.07","80.8","62.6","61.06","36"
"289","00779B","凱基美債25+","33.85","","240","","","","","","","","","","","","","","","","",""
"290",="9802","鈺齊-KY","128.5","2014","239","7.37","13.8","19.5","21.2","41.5","0.08","38.8","0.57","3.92","86.2","24.8","0.9","3.85","29.6","56.6","43.13","43"
"291",="1232","大統益","147.5","2014","236","9.81","10.3","20.6","20.5","42.9","0.01","5.55","0.01","0.2","49","12.1","","0.94","13.2","35.8","22.11","53"
"292",="8926","台汽電","39.75","2014","234","9.87","7.88","0.13","17.7","19.5","129","5.47","0.14","0.29","156","15","26.1","1.01","42.2","114","19.28","60"
"293",="2211","長榮鋼","55.8","","233","","","","","","","","","","","","","","","","",""
"294",="2103","台橡","28.15","2014","232","50.9","43.1","58.4","94","157","40.9","101","24.7","6.25","332","104","33.4","4.2","150","181","19.63","43"
"295",="8436","大江","195.5","2014","231","9.48","2.67","2.78","12.2","15.4","0.13","5.73","0.03","3.83","25.1","4.05","3.78","0.15","8.02","17.1","30.7","55"
"296",="3454","晶睿","266.5","2014","231","11.8","4.12","6.16","16.4","23.9","0","4.64","2.53","0.12","32.5","7.09","0.53","0.04","7.66","24.8","31.87","66"
"297",="5009","榮剛","50.3","2014","230","7.44","26.2","44.8","33.6","79.6","0.3","115","0.11","5.72","202","48.2","49","6.67","105","97.5","19.04","34"
"298","00696B","富邦美債20年","34","","230","","","","","","","","","","","","","","","","",""
"299",="00885","富邦越南","11.2","","229","","","","","","","","","","","","","","","","",""
"300",="2855","統一證","15.75","2014","229","63.6","72.6","","568","600","8.65","25.6","1.6","13.4","649","418","","0.11","419","231","17.41","59"
