"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"201","00756B","群益15年EM主權債","32.33","","359","","","","","","","","","","","","","","","","",""
"202",="2059","川湖","368.5","2013","351","43.6","8.42","3.81","52","56.1","","15.3","0.03","0.42","72","8.57","3.68","0.39","13.1","58.9","61.88","93"
"203",="2707","晶華","272","2013","347","8.86","3.01","0.39","17.9","21","3.33","26.1","16.5","2.82","70.4","16.4","15.7","4.39","36.5","33.9","31.17","70"
"204","00740B","富邦全球投等債","38.65","","346","","","","","","","","","","","","","","","","",""
"205",="3576","聯合再生","21.1","2013","343","63.7","44.6","15.2","108","142","2.47","156","5.58","36.1","343","95.4","52.6","0.01","151","192","24.27","43"
"206",="6285","啟碁","86.6","2013","343","54.1","55.3","31.4","134","168","4.84","46.7","0.57","1.26","223","113","","0.21","117","105","32.75","47"
"207",="8478","東哥遊艇","380.5","","338","","","","","","","","","","","","","","","","",""
"208",="6589","台康生技","111","","338","","","","","","","","","","","","","","","","",""
"209",="3706","神達","28","2013","338","71.9","63.3","65.2","141","227","147","51.9","5.94","3.3","441","130","","2.34","136","306","41.5","43"
"210",="2645","長榮航太","89.9","","337","","","","","","","","","","","","","","","","",""
"211",="3005","神基","56.1","2013","337","42.7","42.9","26.1","85.6","122","15.8","70.5","0.99","7.66","219","73.6","7.86","0.99","85.2","134","21.43","49"
"212",="5434","崇越","184.5","2013","335","13.4","22.6","14.1","45","61.2","13.3","14.8","","1.59","91.6","35.2","1.85","1.29","38.6","53","33.94","45"
"213","00792B","群益A級公司債","33.32","","333","","","","","","","","","","","","","","","","",""
"214",="9933","中鼎","41.2","2013","327","93.3","202","0.9","310","351","20.9","71.5","1.15","39","488","237","33","25.2","299","189","22.08","38"
"215",="2504","國產","27.65","2013","326","60.2","79.3","17.9","149","196","88.3","231","17.8","43.4","582","150","127","11.7","298","284","15.63","38"
"216",="00900","富邦特選高股息30","11.59","","326","","","","","","","","","","","","","","","","",""
"217",="2903","遠百","22.8","2013","323","132","26.3","29.8","171","217","184","522","77.2","116","1,125","462","238","33.9","750","374","20.69","47"
"218",="6412","群電","81.5","2013","322","3.89","82.3","33.5","92.3","127","4.45","25.9","0.35","6.84","166","93.5","9.24","0.34","106","60","16.98","34"
"219",="2204","中華","58.2","2013","322","109","34.8","57.5","167","239","292","59.5","1.88","2.48","601","83.9","0","20.6","106","494","33.76","53"
"220",="00882","中信中國高股息","12.14","","320","","","","","","","","","","","","","","","","",""
"221",="4128","中天","62.5","2013","319","25.6","0.57","2.02","58.1","60.4","19.7","12.2","2.04","0.97","95.4","7.82","","0.41","8.34","87","17.34","51"
"222",="4961","天鈺","171","2013","319","7.47","12.7","8.03","20.2","28.6","0.01","0.51","2.19","0.74","32.7","15.1","","0.02","15.3","17.5","13.5","38"
"223",="6469","大樹","350","2013","315","1.02","0.53","1.74","1.74","3.68","","0.59","0.01","0.16","4.44","1.56","","0.09","1.65","2.8","","55"
"224",="1304","台聚","26.3","2013","313","86.8","80.8","82.9","270","359","28.6","176","4.87","9.91","586","170","55.1","34.2","273","313","16.47","43"
"225",="2023","燁輝","15.7","2013","312","81.8","40","73.1","135","232","120","294","0.03","2.76","654","240","117","10.5","367","286","15.79","38"
"226",="2206","三陽工業","38.9","2013","310","37.4","22.8","81.9","61.3","190","31.2","129","","23.9","377","130","52.8","24.8","227","151","15.41","28"
"227",="1808","潤隆","68.3","2013","308","5.58","3.07","99.4","10.1","132","","6.15","0","0.09","138","91.9","14","","107","31.6","17.89","39"
"228",="6271","同欣電","191.5","2013","308","38.4","10.5","8.45","52.1","68.1","0","48.4","1.01","0.47","119","18.9","1.94","1.87","23.6","95.2","58.43","77"
"229",="6269","台郡","95.4","2013","308","20.9","60.1","17.1","107","137","","50.3","0.2","2","190","79.1","27.5","0.09","109","81.2","40.33","52"
"230",="2451","創見","71.6","2013","307","116","29.9","50.8","148","199","7.89","33.3","","1.84","242","39.8","","0.49","44.2","198","46.02","62"
"231",="3592","瑞鼎","403.5","2013","306","14.5","30","14","44.5","61.6","","1.3","1.19","0.95","65.7","26.3","","0.01","26.3","39.4","60.59","48"
"232",="2441","超豐","53.7","2013","305","43.7","22.3","8.45","69.1","78.4","2.11","61.5","0.08","0.75","143","18.6","","1.62","20.2","123","21.58","70"
"233",="2101","南港","36.6","2013","305","20.3","22.6","58.8","44.2","105","5.96","90.8","0.01","3.26","206","73.3","1","2.56","91","115","13.76","38"
"234",="2458","義隆","100","2013","304","9.95","15","11.8","28.8","74.1","11.3","7.27","2.07","0.3","95.2","16.3","","4.52","20.8","74.4","18.09","72"
"235",="6670","復盛應用","231.5","","303","","","","","","","","","","","","","","","","",""
"236",="1904","正隆","27.15","2013","301","36.1","108","72.1","144","229","23.7","303","","14.8","574","217","87.6","29.4","342","232","17.32","38"
"237","00749B","凱基新興債10+","31.36","","296","","","","","","","","","","","","","","","","",""
"238",="3707","漢磊","88.5","2013","295","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","84"
"239",="9907","統一實","18.55","2013","293","8.05","42.1","49.3","50.1","119","6.89","324","4.98","6.99","465","112","139","4.52","259","206","12.32","40"
"240",="2607","榮運","27.45","2013","293","38.9","4.56","0.43","54.9","55.7","28.9","152","0.02","1.58","240","5.65","0","17.8","42.4","198","18.39","60"
"241",="00893","國泰智能電動車","13.59","","292","","","","","","","","","","","","","","","","",""
"242",="1773","勝一","116","2013","290","1.29","11.1","10","12.4","22.9","11.4","14.7","0.02","0.14","49.7","11.4","","2.5","14.4","35.3","26.45","45"
"243",="3374","精材","106.5","2013","289","10.3","8.93","2.17","19.2","22.1","","60.3","0.72","0.09","83.6","23.1","19.1","0.01","42.5","41.2","17.41","39"
"244",="6491","晶碩","412","2013","288","1.83","0.17","1.8","2.32","4.26","","5.65","0.01","0.4","10.3","2.84","2.02","0.01","4.86","5.46","","52"
"245",="1409","新纖","17.75","2013","287","67.6","77.1","48.9","386","872","141","205","6.49","10.4","1,239","795","75.7","0.61","897","342","15.06","43"
"246",="3680","家登","338.5","2013","286","3.47","2.47","1.5","6.06","9","2.35","12.4","0.91","1.51","26.3","4.9","10","0.02","14.9","11.4","18.19","43"
"247",="2849","安泰銀","14.45","2013","283","41.9","63.7","","","","773","9.28","2.59","22.1","3,482","","","1.1","3,230","252","15.02","67"
"248",="3264","欣銓","57.7","2013","283","29.8","10.4","","40.6","42","0.9","82.3","0.52","2.01","128","22.4","20.2","0.55","43.6","84.9","18.83","64"
"249",="6533","晶心科","558","","283","","","","","","","","","","","","","","","","",""
"250",="9939","宏全","97.8","2013","281","21.4","20.9","20.9","42.7","74.2","0.63","170","0.79","7.74","254","88.1","50.2","5.57","144","109","38.27","45"
"251",="5425","台半","106.5","2013","281","22.5","16.2","11.3","38.7","52.4","0","30.3","0.16","0.59","83.9","19.9","0.94","3.21","25.5","58.4","20.99","55"
"252",="3218","大學光","351","2013","281","0.76","2.65","0.94","6.78","7.9","0.08","5.25","0.03","0.24","13.7","2.29","","0.25","2.67","11","16.61","60"
"253",="6456","GIS-KY","82","2013","277","32.2","197","54.3","229","293","0.85","138","0.23","0.02","433","332","20.9","24.8","378","55.7","20.77","40"
"254",="2106","建大","30.4","2013","276","105","35.5","58.1","141","217","1.33","95.4","0.61","8.95","324","70.8","69.2","5.23","156","168","22.03","62"
"255",="1440","南紡","16.6","2013","275","32.6","18.8","38.9","51.7","93.3","141","116","0","10.6","363","45.9","6","12.4","103","259","16.09","45"
"256",="4915","致伸","59.5","2013","273","47.9","81.7","41.6","130","174","3.21","33.9","0.46","2.96","216","138","0","2.21","140","75.4","17.38","38"
"257",="2539","櫻花建","37.05","2013","272","6.4","2.88","48.8","9.27","59.7","1.04","0.14","","0.04","61","31.5","0","0.01","31.5","29.5","15.69","74"
"258","00785B","富邦金融投等債","34.04","","270","","","","","","","","","","","","","","","","",""
"259",="8016","矽創","224.5","2013","270","9.79","7.98","11","25.4","37","4.68","7.03","0.71","0.03","49.4","11.8","","0.89","12.8","36.6","30","55"
"260",="6213","聯茂","74.3","2013","270","17.6","73.9","9.26","96.2","112","0.57","35","0.59","11.5","161","79.5","6.83","0.18","89.8","70.9","21.87","43"
"261",="3042","晶技","86.9","2013","269","18.3","27.5","16.5","50.7","68.6","4.08","55.1","","1.8","130","28.1","16.5","0.64","46.6","83.2","26.88","53"
"262",="6278","台表科","91.2","2013","267","68","121","17.3","189","210","8.3","75.3","","4.14","298","139","7.41","0.5","160","138","38.78","45"
"263",="6146","耕興","273","2013","265","3.14","7.41","0.26","10.6","11.5","0.11","16.7","0.08","0.09","28.5","7.68","0","0.07","8.01","20.5","24.04","72"
"264",="1723","中碳","111.5","2013","264","5.09","10.4","3.76","34.7","43.1","24.4","14.7","","0.1","82.7","9.94","","1.28","11.2","71.5","30.35","81"
"265",="4123","晟德","44.4","2013","264","6.28","2.26","0.89","34.5","35.8","10","7.33","0.4","0.44","54.6","2.61","","0.41","4.52","50.1","22.97","57"
"266",="2481","強茂","68.9","2013","264","11.7","50.3","22","63.7","93.1","6.06","109","7.14","13.2","237","58.7","74","22.6","157","79.5","18.33","26"
"267",="2723","美食-KY","146.5","2013","264","25","2.98","4.55","30.9","40","1.89","39","0.74","6.07","88.3","24.4","0","0.87","25.5","62.7","43.96","60"
"268",="1319","東陽","44.25","2013","262","10.7","45.4","26.3","57.5","88.6","34.9","157","8.68","20.6","312","69.6","51","10.3","134","178","28.02","40"
"269",="8150","南茂","35.95","2013","261","97.2","42.1","15.2","150","168","0.09","129","","1.35","300","71.8","38.9","9.12","121","179","18.32","57"
"270",="3682","亞太電","6.03","2013","260","58.6","19.1","1.71","82.3","86.6","0.3","152","102","54.5","396","39.8","0","2.32","43.8","352","10.65","55"
"271",="1707","葡萄王","175","2013","259","10.7","0.87","2.35","15.8","18.3","3.18","18.2","0","6.45","46.3","12.2","","1.2","14.1","32.2","21.28","79"
"272","00637L","元大滬深300正2","15.07","","259","","","","","","","","","","","","","","","","",""
"273",="6005","群益證","11.85","2013","257","45.5","79.2","","619","631","18.9","62.7","36","23","779","444","14","8.13","471","309","12.68","52"
"274","2887E","台新戊特","51.4","","257","","","","","","","","","","","","","","","","",""
"275",="2897","王道銀行","9.4","2013","257","52.2","125","","","","2,398","27.8","12.1","33.7","3,930","","","12.8","3,501","429","11.22","62"
"276",="6561","是方","358.5","","254","","","","","","","","","","","","","","","","",""
"277",="6257","矽格","55.8","2013","253","41.5","13","1.71","61.5","64.5","0.68","46.6","0.27","0.14","113","23.8","10.7","1.05","35.5","77","20.86","62"
"278",="5371","中光電","64.6","2013","253","165","220","76.1","389","470","7.27","93","4.75","3.28","581","329","1.74","3.37","336","245","29.92","40"
"279",="2548","華固","90.7","2013","251","2.61","1.07","269","10.3","321","0.5","0.23","","0.41","322","177","8.09","3.41","189","133","46.67","62"
"280",="6182","合晶","46.2","2013","250","7.19","16.7","24.7","26.4","57.9","4.15","81.5","1.09","27.9","173","60","35.6","9.32","105","68.3","18.63","23"
"281",="3703","欣陸","30.3","2013","249","14.4","78.2","202","134","355","154","21.9","3.87","33.8","568","255","112","4.9","372","197","22.46","28"
"282",="4770","上品","317","","249","","","","","","","","","","","","","","","","",""
"283",="6414","樺漢","234.5","2013","249","2.73","4.99","2.25","15.3","17.7","0","0.26","0.02","0.04","18.1","6.2","","0.01","6.22","11.9","19.62","66"
"284",="6196","帆宣","126","2013","246","13.3","43.1","18.6","56.6","80.1","3.74","15.2","0.38","0.63","101","58","0.05","1.26","59.6","41.2","24.96","36"
"285",="00713","元大台灣高息低波","38.8","","244","","","","","","","","","","","","","","","","",""
"286",="1215","卜蜂","82.2","2013","242","1.94","18.3","9.38","20.2","40.6","18.5","27.3","0.17","1.27","91.4","32.7","5.14","4.73","42.7","48.7","20.64","34"
"287",="6719","力智","309.5","","242","","","","","","","","","","","","","","","","",""
"288",="8070","長華*","34.95","2013","241","10.6","49","12.9","60.4","77.5","13","23.2","4.53","4.79","125","52.1","14.2","0.11","68.5","56.3","56.15","32"
"289","00779B","凱基美債25+","33.85","","240","","","","","","","","","","","","","","","","",""
"290",="9802","鈺齊-KY","128.5","2013","239","9.37","8.54","17.7","18","36.8","0.11","34.3","0.34","3.06","76.2","18.5","4.8","3.79","27.1","49.1","41.18","45"
"291",="1232","大統益","147.5","2013","236","13.5","9.69","11","23.4","35.7","0.01","5.96","0.02","0.12","42.1","9.08","","1.09","10.3","31.9","19.69","60"
"292",="8926","台汽電","39.75","2013","234","9.98","12.6","0.15","22.6","24.5","105","6.33","0.16","0.6","138","18","15.2","0.9","34.6","103","17.5","47"
"293",="2211","長榮鋼","55.8","","233","","","","","","","","","","","","","","","","",""
"294",="2103","台橡","28.15","2013","232","49.9","40.3","56.3","90.2","153","44.6","103","25.1","5.92","334","107","36.5","4.93","158","176","19.81","43"
"295",="8436","大江","195.5","2013","231","5.62","3","1.99","8.62","10.9","0.09","4.9","0","1.21","17.1","3","1.83","0.15","4.98","12.2","27.71","60"
"296",="3454","晶睿","266.5","2013","231","11.6","4.93","6.04","17.6","24.7","0.04","4.49","1.29","0.09","31.8","8.31","0.71","0.05","9.07","22.8","31.69","79"
"297",="5009","榮剛","50.3","2013","230","9.64","23.7","36.6","33.3","70.9","0.3","112","0.08","8.85","193","40.6","55.6","6.48","103","90.2","17.9","36"
"298","00696B","富邦美債20年","34","","230","","","","","","","","","","","","","","","","",""
"299",="00885","富邦越南","11.2","","229","","","","","","","","","","","","","","","","",""
"300",="2855","統一證","15.75","2013","229","52.9","85.6","","507","540","8.09","25.8","0.26","12.7","588","364","","0.08","364","224","16.9","55"
