"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"198",="1227","佳格","40.6","2015","372","29.2","47.3","36.4","92.2","154","3.7","37.8","1.66","6.04","205","64.4","","4.36","70.3","135","16.91","62"
"199","00722B","群益15年IG電信債","37.53","","371","","","","","","","","","","","","","","","","",""
"200",="3714","富采","48.25","","364","","","","","","","","","","","","","","","","",""
"201","00756B","群益15年EM主權債","32.33","","359","","","","","","","","","","","","","","","","",""
"202",="2059","川湖","368.5","2015","351","63.4","10.3","3.34","73.7","77.3","","14.3","0.03","0.58","92.5","10.2","","0.46","11.8","80.7","84.67","93"
"203",="2707","晶華","272","2015","347","6.3","2.81","0.73","12.9","16.7","3.12","34.3","17.9","2.74","76","31.8","0.57","4.46","36.9","39.1","29.69","68"
"204","00740B","富邦全球投等債","38.65","","346","","","","","","","","","","","","","","","","",""
"205",="3576","聯合再生","21.1","2015","343","85","56","42.5","141","193","5.4","129","6.2","57","391","126","50.5","7.16","187","204","23.02","30"
"206",="6285","啟碁","86.6","2015","343","32.2","97.6","65.9","137","206","2.61","64","0.57","2.24","279","149","0","0.9","155","124","36.96","40"
"207",="8478","東哥遊艇","380.5","2015","338","1.91","4.1","12.7","6.01","19.6","0.23","7.58","0.05","0.36","28.7","10.5","","0.39","11.2","17.5","22.84","45"
"208",="6589","台康生技","111","2015","338","3.79","0.51","0","4.3","5.16","","1.55","0.79","0.23","7.73","0.66","","0.01","0.68","7.06","8.72","43"
"209",="3706","神達","28","2015","338","87.9","58.1","62.7","152","218","169","54.7","1.19","3.29","452","110","","3.22","116","336","44.27","47"
"210",="2645","長榮航太","89.9","","337","","","","","","","","","","","","","","","","",""
"211",="3005","神基","56.1","2015","337","56.1","48.4","26.8","105","144","17.8","59.6","0.99","7.21","232","73.6","2.81","2.42","81.6","150","23.7","51"
"212",="5434","崇越","184.5","2015","335","13.7","33.7","17.7","52","71.8","13.3","26.3","","0.43","112","46.5","3.93","1.58","52.9","59.4","36.47","43"
"213","00792B","群益A級公司債","33.32","","333","","","","","","","","","","","","","","","","",""
"214",="9933","中鼎","41.2","2015","327","46.5","345","1.41","406","453","38","70","1.21","34.9","602","344","26.1","30","405","197","22.4","34"
"215",="2504","國產","27.65","2015","326","61","73.2","15.5","144","176","97.5","281","15.2","49","628","175","149","13.3","346","282","15.79","28"
"216",="00900","富邦特選高股息30","11.59","","326","","","","","","","","","","","","","","","","",""
"217",="2903","遠百","22.8","2015","323","100","23.9","30","141","181","236","456","72.4","111","1,063","441","198","35","695","369","20.76","45"
"218",="6412","群電","81.5","2015","322","7.13","85.8","32.1","101","137","10.7","26.6","2.18","5.27","182","115","0","0.72","116","66.2","18.32","38"
"219",="2204","中華","58.2","2015","322","127","29.2","50.4","167","234","319","65.4","2.08","1.93","627","76.9","","22","100","527","35.78","53"
"220",="00882","中信中國高股息","12.14","","320","","","","","","","","","","","","","","","","",""
"221",="4128","中天","62.5","2015","319","7.18","0.54","2.34","43","46.3","37.4","11.4","1.84","1.31","98.3","8.22","","0.5","8.89","89.4","17.98","45"
"222",="4961","天鈺","171","2015","319","7","14.4","12.2","21.4","34.8","0.01","0.7","2.04","0.52","38.7","15","","0.55","15.7","22.9","16.85","45"
"223",="6469","大樹","350","2015","315","1.31","1.9","3.15","3.26","6.83","0.03","1.58","0.01","0.22","8.69","3.21","","0.06","3.28","5.41","23.43","47"
"224",="1304","台聚","26.3","2015","313","72.7","71.9","69.7","223","299","28.8","226","4.84","7.8","575","144","72","34.4","264","310","16.52","45"
"225",="2023","燁輝","15.7","2015","312","95.9","33.4","57.9","131","213","180","361","0.03","4.27","764","176","285","11","474","290","15.07","34"
"226",="2206","三陽工業","38.9","2015","310","39.6","30.5","95","72.7","215","71.2","113","","24.5","429","189","6.5","29.4","244","185","19.39","36"
"227",="1808","潤隆","68.3","2015","308","4.91","2.62","111","13","141","","20.1","0.02","5.12","166","89.3","25","","115","51.6","22.15","39"
"228",="6271","同欣電","191.5","2015","308","64.5","12.7","9.01","88.9","98.5","0","52.4","0.69","0.32","153","20","28.9","1.76","51.9","101","62.22","64"
"229",="6269","台郡","95.4","2015","308","96","31","17.6","132","158","0","53.8","0.38","5.83","219","55.7","7.57","0.2","67.3","152","55.59","66"
"230",="2451","創見","71.6","2015","307","26.6","33.4","45.1","69.2","200","7.92","30","","1.86","241","32.3","","0.69","35.6","205","47.59","64"
"231",="3592","瑞鼎","403.5","2015","306","16.1","23.9","9.09","41.6","54.3","","0.34","0.57","0.91","56.9","19","","0.01","19.1","37.9","60.2","48"
"232",="2441","超豐","53.7","2015","305","45.8","23.6","7.08","71.7","79.8","7.12","70.1","0.15","0.75","158","18.8","","1.82","20.6","138","24.18","77"
"233",="2101","南港","36.6","2015","305","35.9","20.7","76.8","57.5","137","7.52","85","0.01","2.72","233","90.2","7.36","1.83","113","119","14.29","47"
"234",="2458","義隆","100","2015","304","10.9","12.5","11.2","30.8","70.4","13","6.12","2.91","0.23","92.8","16.8","","5.1","21.9","70.9","17.05","60"
"235",="6670","復盛應用","231.5","2015","303","15","28.2","16.2","48.1","65.5","","23.9","0.06","1.51","91.5","66.2","","1.29","71.8","19.7","","57"
"236",="1904","正隆","27.15","2015","301","48.1","88.5","72","137","224","24.6","323","","14.6","590","181","136","31.2","359","231","17.79","38"
"237","00749B","凱基新興債10+","31.36","","296","","","","","","","","","","","","","","","","",""
"238",="3707","漢磊","88.5","2015","295","8.27","6.84","7.21","15.1","23.2","1.55","15.7","0.32","0.04","42.6","17","0","2.76","19.7","22.9","14.14","30"
"239",="9907","統一實","18.55","2015","293","7.05","33.4","38","40.5","90.8","7.9","326","4.54","7.2","443","106","131","4.24","245","198","11.87","38"
"240",="2607","榮運","27.45","2015","293","28.9","7.68","0.35","47.4","48.3","28.7","259","0.04","2.41","341","19.1","69.8","16.4","126","215","20.03","55"
"241",="00893","國泰智能電動車","13.59","","292","","","","","","","","","","","","","","","","",""
"242",="1773","勝一","116","2015","290","7.11","8.76","6.43","15.9","22.6","12.2","15.1","0.01","0.14","50.5","7.3","","2.53","10.4","40.1","26.76","57"
"243",="3374","精材","106.5","2015","289","8.24","6.13","2.4","14.4","17.7","","65.6","0.82","0.09","85.2","15.9","10.5","0","26.7","58.5","21.76","45"
"244",="6491","晶碩","412","2015","288","3.07","0.68","3.22","3.75","7.23","","9.42","0.05","0.51","17.2","5.03","1.75","0.01","6.78","10.4","17.38","61"
"245",="1409","新纖","17.75","2015","287","51.2","66.4","47.5","342","887","163","213","3","24.3","1,295","870","72.9","0.54","968","327","15.21","40"
"246",="3680","家登","338.5","2015","286","2.32","2.78","4.73","5.47","11.3","2.97","16.3","0.78","0.6","32.1","12.1","9","0.07","21.1","11","17.73","40"
"247",="2849","安泰銀","14.45","2015","283","57","68.4","","","","633","8.62","2.3","56.1","3,225","","","1.38","2,920","305","18.15","67"
"248",="3264","欣銓","57.7","2015","283","23.5","9.9","","38.3","39.8","0.96","90.5","0.28","1.08","134","18","19.5","0.68","38.6","95.1","20.46","66"
"249",="6533","晶心科","558","2015","283","8.01","0.48","0.01","8.48","8.58","","0.01","0.01","0.01","8.61","0.28","","","0.28","8.33","23.16","64"
"250",="9939","宏全","97.8","2015","281","24.2","25.2","17.5","50","80.7","0.84","188","0.76","19.2","291","104","49.8","6.29","161","130","40.79","40"
"251",="5425","台半","106.5","2015","281","37.2","17.4","11.8","58.1","72.6","0.01","30.1","0.16","4.12","107","23","11.5","3.05","41","66.5","23.48","64"
"252",="3218","大學光","351","2015","281","4.34","3.06","0.79","8.65","10.2","0","8.13","0.05","0.31","18.9","5.49","","1.74","7.4","11.5","17.39","57"
"253",="6456","GIS-KY","82","2015","277","63.5","183","82.5","247","334","","151","0.19","0.66","490","302","56.5","17.6","376","115","37.07","36"
"254",="2106","建大","30.4","2015","276","143","37.8","58.2","181","281","1.31","105","0.66","18.5","408","71.2","96.4","10.8","191","217","25.3","60"
"255",="1440","南紡","16.6","2015","275","19","15.2","44.5","34.7","82.5","144","179","0.17","2.62","409","74.2","18.9","12.1","146","263","15.59","40"
"256",="4915","致伸","59.5","2015","273","76.2","149","73.5","227","304","8.43","62.8","33.2","4.79","417","262","10.6","16.1","288","129","23.6","43"
"257",="2539","櫻花建","37.05","2015","272","7.43","0.17","74.8","7.6","85.6","0.7","0.01","","0.04","86.4","31.2","7.57","0.01","38.8","47.6","16.63","66"
"258","00785B","富邦金融投等債","34.04","","270","","","","","","","","","","","","","","","","",""
"259",="8016","矽創","224.5","2015","270","17.6","8.2","12.7","36.5","52.2","8.62","6.85","0.54","0.05","68.3","23.4","","1.14","24.6","43.7","35.01","57"
"260",="6213","聯茂","74.3","2015","270","25","84.8","9.62","114","130","0.51","35.3","0.36","4.18","171","88.2","7.16","0.14","101","69.7","22.64","38"
"261",="3042","晶技","86.9","2015","269","27.3","30.2","15.3","69.2","85.7","21.7","45.7","","2.41","156","34.4","11.7","1.02","48.4","107","34.67","55"
"262",="6278","台表科","91.2","2015","267","45.2","116","21","162","201","7.87","73.2","","4.25","288","143","10.2","0.47","168","119","40.75","40"
"263",="6146","耕興","273","2015","265","8.63","9.43","0.26","21.4","25.2","0.45","17.6","0.05","0.21","43.6","9.98","0.71","0.1","11.4","32.2","34.75","79"
"264",="1723","中碳","111.5","2015","264","10.1","4.52","4.13","23.3","29.3","24","24.7","","1.34","79.8","13.8","","1.51","15.4","64.4","27.86","70"
"265",="4123","晟德","44.4","2015","264","35.2","17.4","30.6","73.4","147","20.8","44","58.2","3.94","279","79.8","46.6","2.4","130","149","26.12","47"
"266",="2481","強茂","68.9","2015","264","9.57","46.8","21.4","56.6","83.6","13","79.3","6.54","17.4","208","69.5","45.2","12.9","129","78.5","19.38","34"
"267",="2723","美食-KY","146.5","2015","264","30.5","3.55","6.37","45","55.7","4.73","53.2","0.92","7.07","123","35.1","9.66","0.52","46","76.9","54.1","62"
"268",="1319","東陽","44.25","2015","262","20.5","50.1","26.3","70.9","106","38.3","184","11.4","20.3","363","92.8","63.8","10.6","171","191","30.64","43"
"269",="8150","南茂","35.95","2015","261","121","40.3","16.7","162","181","3.56","142","","1.75","330","61.9","49.9","6.11","118","212","21.33","60"
"270",="3682","亞太電","6.03","2015","260","104","14.7","2.97","161","167","0.16","109","123","36","455","49.1","","2.33","53.6","402","9.32","43"
"271",="1707","葡萄王","175","2015","259","14.3","0.98","3.59","22.6","26.5","2.16","56","0.13","1.3","86.1","17.9","24.1","1.22","43.9","42.2","26.69","77"
"272","00637L","元大滬深300正2","15.07","","259","","","","","","","","","","","","","","","","",""
"273",="6005","群益證","11.85","2015","257","47.3","50.8","","776","796","25.6","51.8","36.3","18.7","933","600","2.42","8.66","618","315","13.33","59"
"274","2887E","台新戊特","51.4","","257","","","","","","","","","","","","","","","","",""
"275",="2897","王道銀行","9.4","2015","257","78.5","198","","","","2,915","30.2","14.1","57.8","4,860","","","17.9","4,397","463","12.43","62"
"276",="6561","是方","358.5","2015","254","4.38","1.59","0.11","5.97","8.16","0.03","5.09","0.37","0.14","13.8","3.5","","0.43","3.93","9.87","16.38","74"
"277",="6257","矽格","55.8","2015","253","32.1","12.9","0.64","55.8","58","5.73","61.1","0.21","0.13","125","28.2","16.7","1.36","46.2","79.1","21.86","60"
"278",="5371","中光電","64.6","2015","253","154","201","70.8","357","436","5.85","88.9","1.31","4.52","538","276","3.28","2.22","282","257","42.85","40"
"279",="2548","華固","90.7","2015","251","3.9","1.12","313","10.6","370","0.42","0.21","","0.38","371","213","11","2.81","227","144","50.88","62"
"280",="6182","合晶","46.2","2015","250","4.2","15.2","27.4","19.4","54.2","1.81","69.5","0.94","28.9","156","49","32.3","8.74","90","65.8","15.62","28"
"281",="3703","欣陸","30.3","2015","249","24.2","91.1","205","134","357","147","27.8","6.1","38.6","576","248","107","4.52","359","217","24.64","23"
"282",="4770","上品","317","","249","","","","","","","","","","","","","","","","",""
"283",="6414","樺漢","234.5","2015","249","19","24.7","13.1","47.1","61.8","1.43","5.92","8.63","0.12","78","28.5","4.77","0.01","33.3","44.6","45.42","55"
"284",="6196","帆宣","126","2015","246","14","57.1","22.5","71.2","99.3","3.64","14.2","0.23","0.81","119","73","0","1.31","74.6","44.6","27.02","38"
"285",="00713","元大台灣高息低波","38.8","","244","","","","","","","","","","","","","","","","",""
"286",="1215","卜蜂","82.2","2015","242","2.42","16.5","13.7","18.9","44.9","10.7","35.6","0.16","1.03","96.4","38.2","1.54","4.74","44.6","51.8","18.87","43"
"287",="6719","力智","309.5","","242","","","","","","","","","","","","","","","","",""
"288",="8070","長華*","34.95","2015","241","14.1","45.5","11.4","61.5","78.3","25.4","28.1","1.69","3.4","140","50.4","19.7","0.16","72.4","67.2","70.16","40"
"289","00779B","凱基美債25+","33.85","","240","","","","","","","","","","","","","","","","",""
"290",="9802","鈺齊-KY","128.5","2015","239","7.49","12.5","18.1","20","38.9","0.02","45","0.3","3.9","88.7","31","0","2.61","33.6","55.1","41.27","43"
"291",="1232","大統益","147.5","2015","236","12.3","9.05","19","21.4","42.4","0.01","5.75","0.02","0.16","48.6","10.8","","0.59","11.5","37.1","22.9","57"
"292",="8926","台汽電","39.75","2015","234","8.35","6.5","0.1","14.8","15.6","128","4.17","0.12","0.42","149","9.5","23.9","1.04","34.4","115","19.5","60"
"293",="2211","長榮鋼","55.8","","233","","","","","","","","","","","","","","","","",""
"294",="2103","台橡","28.15","2015","232","39.8","33.2","47.8","73","124","44.5","98.8","24","5.33","300","79.7","28.9","4.25","119","181","19.67","43"
"295",="8436","大江","195.5","2015","231","13","2.13","3.02","15.2","19.2","0.1","10.6","0.24","1.47","31.7","6.32","2.62","0.15","9.14","22.5","36.56","68"
"296",="3454","晶睿","266.5","2015","231","11","6.42","8.66","17.4","27.4","0","4.69","2.87","0.17","36.4","8.89","0.53","0.08","9.52","26.9","33.19","66"
"297",="5009","榮剛","50.3","2015","230","11.4","20","34.1","31.4","66.7","0.01","112","0.13","3.44","183","40.4","35.7","6.22","83","100","19.86","40"
"298","00696B","富邦美債20年","34","","230","","","","","","","","","","","","","","","","",""
"299",="00885","富邦越南","11.2","","229","","","","","","","","","","","","","","","","",""
"300",="2855","統一證","15.75","2015","229","51.2","70.5","","616","652","8.78","25.2","1.45","13","701","473","","0.12","473","228","17.42","50"
