"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"197",="1717","長興","31.6","2018","372","60.9","158","79.2","219","307","28.7","188","3.85","12.3","544","145","142","12.6","327","216","16.93","40"
"198",="1227","佳格","40.6","2018","372","25.9","63.9","42","113","171","2.85","54.8","0.73","6.53","240","75.1","0.15","2.95","79.6","160","17.4","60"
"199","00722B","群益15年IG電信債","37.53","2018","371","","","","","","","","","","","","","","","","",""
"200",="3714","富采","48.25","","364","","","","","","","","","","","","","","","","",""
"201","00756B","群益15年EM主權債","32.33","","359","","","","","","","","","","","","","","","","",""
"202",="2059","川湖","368.5","2018","351","80.4","10.7","4.66","91.1","96.2","","13.5","0","2.05","112","10.4","","0.39","11.3","101","105.72","91"
"203",="2707","晶華","272","2018","347","8.97","3.19","0.73","24.3","25.6","14.6","28.2","0.32","9.76","79","32","0.11","3.73","35.9","43.1","31.99","66"
"204","00740B","富邦全球投等債","38.65","2018","346","","","","","","","","","","","","","","","","",""
"205",="3576","聯合再生","21.1","2018","343","95.6","44.4","33.9","142","233","43.6","252","2.03","37.8","579","221","97.2","3.14","325","255","9.91","32"
"206",="6285","啟碁","86.6","2018","343","23.5","128","90.9","162","258","2.35","63.5","2.24","1.53","332","171","0","0.93","173","158","40.7","38"
"207",="8478","東哥遊艇","380.5","2018","338","7.7","6.33","28.1","14","44.9","","11.1","0.6","0.81","59.1","16.9","13.3","0.16","31","28","30.56","41"
"208",="6589","台康生技","111","2018","338","8.73","0.17","0.41","9.95","12.4","0","16.3","0.54","0.56","29.8","2.86","6","0.01","8.88","20.9","14.01","47"
"209",="3706","神達","28","2018","338","57.3","52.5","64.9","119","190","210","71.5","1.03","2.83","480","94.4","0","3.03","102","378","40.96","49"
"210",="2645","長榮航太","89.9","","337","","","","","","","","","","","","","","","","",""
"211",="3005","神基","56.1","2018","337","51.8","56.1","48.1","118","170","21.7","73.5","7.27","6.81","282","90.3","22.3","1.84","118","163","25.47","55"
"212",="5434","崇越","184.5","2018","335","24.8","49.4","26.6","81.4","114","20.5","35.3","","1.07","172","77.4","4.27","1.99","86.5","85.9","47.12","43"
"213","00792B","群益A級公司債","33.32","","333","","","","","","","","","","","","","","","","",""
"214",="9933","中鼎","41.2","2018","327","151","104","1.67","518","565","52.8","104","1.91","35.7","765","514","14.2","26.2","559","206","22.91","45"
"215",="2504","國產","27.65","2018","326","23.3","74.5","7.7","107","125","90.2","81.5","40.8","12.8","357","110","31.5","3.08","151","206","14.1","36"
"216",="00900","富邦特選高股息30","11.59","","326","","","","","","","","","","","","","","","","",""
"217",="2903","遠百","22.8","2018","323","146","39","27.3","213","251","216","435","34.5","93.8","1,037","466","151","22","661","377","20.96","49"
"218",="6412","群電","81.5","2018","322","7.05","81.6","73.5","103","180","5.53","25","1.94","6.06","219","144","0","0.85","145","73.4","19.28","30"
"219",="2204","中華","58.2","2018","322","144","32.3","40.7","191","250","323","63.9","3.04","1.8","645","75.2","0","9.41","87.3","558","37.69","55"
"220",="00882","中信中國高股息","12.14","","320","","","","","","","","","","","","","","","","",""
"221",="4128","中天","62.5","2018","319","23.8","0.44","1.74","50.2","52.5","33.6","10.8","2.65","2.72","102","4.83","","0.63","5.55","96.8","17.26","47"
"222",="4961","天鈺","171","2018","319","13.4","25.2","19.5","38.5","59","","0.94","1.99","2.23","64.4","26.8","","0.85","27.9","36.5","22.4","36"
"223",="6469","大樹","350","2018","315","6.34","4.3","7.17","10.9","18.4","0.03","3.86","0.03","0.76","23.1","9.26","2.9","0.14","12.3","10.8","28.77","47"
"224",="1304","台聚","26.3","2018","313","81.2","88.3","67","226","301","134","238","3.02","7.76","690","147","146","17.3","325","365","16.96","43"
"225",="2023","燁輝","15.7","2018","312","55.2","50.8","103","114","250","180","411","4.52","19.1","871","267","299","7.81","574","296","14.81","36"
"226",="2206","三陽工業","38.9","2018","310","74.2","35.7","40.8","110","181","67.3","109","","11","374","138","59.5","17.5","233","141","15.63","43"
"227",="1808","潤隆","68.3","2018","308","38.2","4.23","132","50.2","194","2.76","19.7","0.09","7.31","224","101","49.2","","151","73.1","23.71","55"
"228",="6271","同欣電","191.5","2018","308","51.7","13.1","13.4","66.1","80.5","0","42","0.65","0.19","125","17.2","0","1.77","20.1","104","63.19","62"
"229",="6269","台郡","95.4","2018","308","73.9","68.6","36.9","173","211","1.36","56.3","0.86","5.79","276","76.2","0","0.36","84.2","192","61.3","53"
"230",="2451","創見","71.6","2018","307","14.3","22.4","31.8","129","161","28.9","26","","1.67","219","16.5","","0.55","18.8","200","46.38","64"
"231",="3592","瑞鼎","403.5","2018","306","10","32.3","15.1","42.4","67.7","","1.71","3.37","1.8","75.5","34.8","","0.01","34.8","40.6","62.54","39"
"232",="2441","超豐","53.7","2018","305","30.4","29","5.72","66.7","73.5","11","102","0.86","0.82","188","23.7","","2.36","26.1","162","28.51","72"
"233",="2101","南港","36.6","2018","305","28.3","24.3","84.1","53.4","141","7.13","83.5","0.02","2.63","234","89","27.6","1.35","130","104","12.93","36"
"234",="2458","義隆","100","2018","304","20.8","17.6","11.6","44.9","74.5","13.1","7.68","2.25","0.26","98","28.3","","3.89","32.2","65.8","22.74","70"
"235",="6670","復盛應用","231.5","2018","303","25","30","18.1","57","76.2","0.02","23.3","1.61","2.43","104","40.6","","1.36","44.6","59.8","43.77","64"
"236",="1904","正隆","27.15","2018","301","52.5","84.5","93.7","137","248","30.2","300","","18","600","172","151","23.6","359","242","20.27","47"
"237","00749B","凱基新興債10+","31.36","2018","296","","","","","","","","","","","","","","","","",""
"238",="3707","漢磊","88.5","2018","295","19.8","16.4","13.3","36.2","51.1","3.34","34.4","0.68","3.41","94.2","26.7","12.2","3.33","42.7","51.5","12.7","47"
"239",="9907","統一實","18.55","2018","293","22.7","45.7","39","68.3","119","2.37","233","3.62","8.73","372","80.3","81","4.06","173","199","11.73","40"
"240",="2607","榮運","27.45","2018","293","38.2","11.3","0.45","59.8","60.7","30.6","238","0.05","1.53","332","24.2","47.9","12.2","107","225","20.98","57"
"241",="00893","國泰智能電動車","13.59","","292","","","","","","","","","","","","","","","","",""
"242",="1773","勝一","116","2018","290","4.2","11.7","9.33","15.9","25.6","11.9","22.8","0.02","0.16","60.9","11.5","","0.77","12.8","48.1","32.06","60"
"243",="3374","精材","106.5","2018","289","9.03","9.15","2.07","20.5","23","","39.4","0.39","0.11","64.9","12.5","19.9","0.02","34","31","11.4","27"
"244",="6491","晶碩","412","2018","288","4.3","1.96","7.97","7.02","15.6","","20.6","0.02","5.22","41.5","16.5","4.88","0.02","21.4","20.1","33.46","61"
"245",="1409","新纖","17.75","2018","287","67.1","83","54","291","875","327","202","2.94","28","1,439","972","77.3","0.54","1,069","370","17.82","40"
"246",="3680","家登","338.5","2018","286","2.08","2.87","5.49","8.08","14.4","10.8","11.5","0.65","0.51","38.4","7.14","16.7","0.33","24.1","14.2","19.93","38"
"247",="2849","安泰銀","14.45","2018","283","41.7","50.9","","","","948","7.21","1.91","13.2","3,115","","","1.67","2,782","333","18.31","62"
"248",="3264","欣銓","57.7","2018","283","18.4","18.8","","51.1","54.8","3.3","109","6.3","2.41","177","38.3","26","1.44","66.6","110","23.21","61"
"249",="6533","晶心科","558","2018","283","5.28","0.57","0.01","10.7","10.8","","0.23","1.25","0.06","12.4","0.48","","","0.48","11.9","27.88","66"
"250",="9939","宏全","97.8","2018","281","29.8","32.7","25.2","63.4","104","0.62","168","3.71","15.5","294","72.3","89.7","0.77","163","131","42.5","40"
"251",="5425","台半","106.5","2018","281","27","22.7","17.1","55","76.2","","33.8","13.9","11.2","139","51.1","8.77","0.91","66.4","72.9","24.41","55"
"252",="3218","大學光","351","2018","281","4.66","3.24","0.6","11.5","12.8","","7.36","0.05","0.47","21","4.65","","0.23","4.88","16.1","19.4","64"
"253",="6456","GIS-KY","82","2018","277","94.4","456","121","552","676","0.26","227","0.38","4.11","915","610","47.4","5.64","668","247","73.06","38"
"254",="2106","建大","30.4","2018","276","102","38.6","75.7","140","236","3.46","141","0.65","17.9","401","101","96.8","7.32","211","190","21.75","47"
"255",="1440","南紡","16.6","2018","275","30.8","22.1","64.2","53.5","121","122","192","0.03","5.47","442","112","34.8","2.76","190","251","15.08","43"
"256",="4915","致伸","59.5","2018","273","49.9","180","77.6","231","315","3.03","55.1","44.6","7.59","432","261","2.39","18.9","282","150","25.98","40"
"257",="2539","櫻花建","37.05","2018","272","0.86","0.04","117","0.9","124","0.23","0.57","0","0.38","126","54.4","13.5","0.03","67.9","57.6","14.11","38"
"258","00785B","富邦金融投等債","34.04","","270","","","","","","","","","","","","","","","","",""
"259",="8016","矽創","224.5","2018","270","20.6","14.1","20.7","42.1","64.2","10.8","8.1","0.48","0.1","83.7","29.4","","2.19","31.6","52.1","39.2","55"
"260",="6213","聯茂","74.3","2018","270","37","91.2","15.9","129","151","0.85","23.9","0.09","9.89","187","94","9.06","0.26","107","79.9","26.38","47"
"261",="3042","晶技","86.9","2018","269","13.1","28.4","18.2","52.4","71.2","10.8","41.1","0.22","1.94","126","20.9","14.8","0.94","38.1","87.5","28.25","47"
"262",="6278","台表科","91.2","2018","267","49.9","126","28.3","182","217","2.86","65.3","","11.4","297","158","8.85","0.72","181","116","39.61","40"
"263",="6146","耕興","273","2018","265","10.7","11.3","0.53","25.7","27.5","0.17","19.5","0.01","0.29","47.5","9.35","","0.1","10.2","37.3","38.48","77"
"264",="1723","中碳","111.5","2018","264","12.8","11.5","6.15","33.8","44.9","21.2","39.8","","10.5","117","35.3","6.5","1.71","43.6","73.6","30.09","64"
"265",="4123","晟德","44.4","2018","264","14.8","2.5","2.3","17.3","20.3","171","10.3","0.22","1.77","204","13.1","21.8","0.05","49.1","155","37.69","72"
"266",="2481","強茂","68.9","2018","264","15.6","36","20.1","53.7","78.6","14","52.8","3.32","5.36","158","48.8","31.9","9.1","90.7","66.8","17.62","43"
"267",="2723","美食-KY","146.5","2018","264","20.6","3.99","7.62","56.1","69.7","20","61.4","0.47","8.99","162","51.1","1.6","1.79","56.9","105","58.08","60"
"268",="1319","東陽","44.25","2018","262","11.4","44.9","28.1","56.4","90.2","40.6","204","11.2","23.7","373","74.7","68.9","6.34","154","219","35.42","43"
"269",="8150","南茂","35.95","2018","261","46.4","48.1","17.8","99.3","119","41.5","168","","0.51","331","51.9","90.4","5.22","151","181","24.85","45"
"270",="3682","亞太電","6.03","2018","260","10","17","6.53","29.6","41.2","","121","121","47.9","377","60.5","","2.88","68.6","309","7.15","32"
"271",="1707","葡萄王","175","2018","259","20.5","1.75","5.63","22.6","28.9","15.1","59.3","0.2","2.92","106","32.7","2.93","0.83","37.1","69.3","42.2","77"
"272","00637L","元大滬深300正2","15.07","","259","","","","","","","","","","","","","","","","",""
"273",="6005","群益證","11.85","2018","257","79.9","47.2","","1,008","1,020","49","53.4","36.2","14.4","1,174","807","3.1","6.58","822","352","14.21","55"
"274","2887E","台新戊特","51.4","2018","257","","","","","","","","","","","","","","","","",""
"275",="2897","王道銀行","9.4","2018","257","92.3","208","","","","3,043","29.5","24.6","10.9","5,618","","","24","5,127","491","11.79","52"
"276",="6561","是方","358.5","2018","254","11.6","2.09","0.03","13.7","29.1","0.01","3.34","0.34","0.46","33.3","4.22","","0.54","4.76","28.5","41.23","83"
"277",="6257","矽格","55.8","2018","253","43.4","24.4","1.45","92.9","96.6","5.55","90.8","1.35","0.18","195","40.5","33","1.94","75.8","119","25.2","64"
"278",="5371","中光電","64.6","2018","253","172","141","78.8","314","400","5.56","65.5","1.56","4.87","480","232","2.87","2.56","238","243","51.11","45"
"279",="2548","華固","90.7","2018","251","15.2","3.56","312","25.8","368","5.85","1.78","","33.9","410","213","44.3","1.85","259","151","54","38"
"280",="6182","合晶","46.2","2018","250","36.1","26.1","19.7","63.7","91.1","0.94","83.5","0.07","18.8","195","32.1","33","1.41","66.5","128","18.39","68"
"281",="3703","欣陸","30.3","2018","249","45.5","30.2","240","157","428","168","18.4","11.6","44","670","276","127","7.53","412","258","28.73","32"
"282",="4770","上品","317","2018","249","5.6","7.77","8.61","14.6","30","0.09","5.98","0.1","2.61","39","13.1","1.1","0.16","15.2","23.8","","66"
"283",="6414","樺漢","234.5","2018","249","125","166","112","336","481","14.9","46.9","185","8.04","750","452","18.6","12","491","259","86.12","47"
"284",="6196","帆宣","126","2018","246","21.6","43.8","38","109","153","4.79","22.3","0.19","0.8","182","121","2","1.67","125","57.4","30.53","40"
"285",="00713","元大台灣高息低波","38.8","2018","244","","","","","","","","","","","","","","","","",""
"286",="1215","卜蜂","82.2","2018","242","1.35","25.4","12.9","26.8","58.4","17.8","76.2","0.15","1.26","158","63.8","19.6","1.71","85.3","72.6","25.87","43"
"287",="6719","力智","309.5","2018","242","7.31","5.3","6.41","12.6","20.3","","0.83","0.26","1.29","22.7","9.57","0","","9.62","13","18.69","59"
"288",="8070","長華*","34.95","2018","241","30.5","34.2","17.1","66.3","85.7","32.3","27.7","7.09","5.13","159","50.6","23.6","0.5","77.6","81.6","86.24","47"
"289","00779B","凱基美債25+","33.85","","240","","","","","","","","","","","","","","","","",""
"290",="9802","鈺齊-KY","128.5","2018","239","13.1","23.3","18.6","36.4","56","0.02","49.3","0.17","5.11","111","33.7","9.87","2.24","45.9","65.4","43.92","47"
"291",="1232","大統益","147.5","2018","236","17.9","10.4","16.5","28.3","47.8","0.01","6.29","0.03","0.29","54.7","14.6","","0.56","15.3","39.4","24.26","57"
"292",="8926","台汽電","39.75","2018","234","11","3.7","0.09","27.3","29.3","128","8.5","0.04","0.58","168","21.9","25.5","1.46","48.9","119","19.92","47"
"293",="2211","長榮鋼","55.8","2018","233","34.3","9.32","8.4","67.7","77.1","62.2","33.6","0.13","1.5","175","29.2","0","1.35","31.2","144","","60"
"294",="2103","台橡","28.15","2018","232","45.3","35.2","64.5","80.5","149","39.6","87.7","18.5","5.41","302","81.7","42.2","2.33","133","169","18.54","40"
"295",="8436","大江","195.5","2018","231","44.2","5.83","13.1","56.5","72.3","0.26","19.3","0.25","10.3","103","40.1","4.94","0.12","45.2","57.7","55.78","72"
"296",="3454","晶睿","266.5","2018","231","8.08","7.29","13.4","15.4","30","0.14","9.85","2.28","0.95","44.6","12.1","3.86","0.12","16.1","28.5","33.01","53"
"297",="5009","榮剛","50.3","2018","230","10","21.8","49.6","31.8","83.1","1.18","102","","12.3","200","62.9","44.2","4.77","113","87.5","19.66","34"
"298","00696B","富邦美債20年","34","2018","230","","","","","","","","","","","","","","","","",""
"299",="00885","富邦越南","11.2","","229","","","","","","","","","","","","","","","","",""
"300",="2855","統一證","15.75","2018","229","59.3","87.6","","633","649","15.2","24.4","1.24","12.6","704","446","","0.16","447","257","18.44","52"
