"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"198",="1227","佳格","40.6","2016","372","21.7","56.1","43","86.9","151","5.3","46.8","1.45","10.3","218","68.7","0","4.24","74","144","16.28","53"
"199","00722B","群益15年IG電信債","37.53","","371","","","","","","","","","","","","","","","","",""
"200",="3714","富采","48.25","","364","","","","","","","","","","","","","","","","",""
"201","00756B","群益15年EM主權債","32.33","","359","","","","","","","","","","","","","","","","",""
"202",="2059","川湖","368.5","2016","351","69.2","11.2","3.19","80.4","83.9","","13.9","0.03","1.15","99.2","11.3","","0.47","12.6","86.6","90.87","86"
"203",="2707","晶華","272","2016","347","5","3.68","0.7","13.9","17.8","3.11","32.8","17.5","2.8","75.2","17.6","14.6","4.6","36.8","38.5","29.08","62"
"204","00740B","富邦全球投等債","38.65","","346","","","","","","","","","","","","","","","","",""
"205",="3576","聯合再生","21.1","2016","343","80.1","38","48.8","120","176","23.7","121","3.15","43.8","369","128","68.3","2.63","202","167","15.78","23"
"206",="6285","啟碁","86.6","2016","343","42.6","98.1","61.7","160","227","2.59","61.7","0.41","1.95","298","146","13.8","1.02","166","132","37.29","38"
"207",="8478","東哥遊艇","380.5","2016","338","5.97","0.71","19.9","6.68","28.7","0.23","7.13","0.05","0.55","38.4","20.7","","0.18","21","17.4","26.14","49"
"208",="6589","台康生技","111","2016","338","7.82","1.01","0.45","8.83","11.5","","2.25","0.73","0.25","14.7","1.64","0","0.02","1.66","13.1","12.68","48"
"209",="3706","神達","28","2016","338","76.3","99.4","66.8","185","256","177","60.3","0.97","3.19","501","149","","3.3","155","345","43.4","47"
"210",="2645","長榮航太","89.9","","337","","","","","","","","","","","","","","","","",""
"211",="3005","神基","56.1","2016","337","56.2","55.5","33.2","112","157","22","68.4","1.04","7.22","257","85.9","16","1.49","106","151","24.35","55"
"212",="5434","崇越","184.5","2016","335","18.9","33.7","25.9","57.9","86.1","14","31.4","","0.45","133","60.8","4.66","1.8","68.7","64","38.55","43"
"213","00792B","群益A級公司債","33.32","","333","","","","","","","","","","","","","","","","",""
"214",="9933","中鼎","41.2","2016","327","138","284","1.9","437","514","41.6","68.8","1.28","31.3","662","403","22.7","29.7","460","202","22.44","40"
"215",="2504","國產","27.65","2016","326","41.6","72.1","9.57","123","143","100","222","38","22.8","531","279","52.9","3.25","343","189","12.31","21"
"216",="00900","富邦特選高股息30","11.59","","326","","","","","","","","","","","","","","","","",""
"217",="2903","遠百","22.8","2016","323","135","27.8","27.6","178","217","230","436","62.4","106","1,062","482","160","35.3","698","364","20.32","47"
"218",="6412","群電","81.5","2016","322","9.12","89.3","40.7","112","159","5.41","23.4","2.1","4.03","195","121","1","0.76","123","71.5","19.55","36"
"219",="2204","中華","58.2","2016","322","142","29.6","50.5","180","240","309","64.3","1.43","2.64","622","78.8","","14","94.6","527","35.71","55"
"220",="00882","中信中國高股息","12.14","","320","","","","","","","","","","","","","","","","",""
"221",="4128","中天","62.5","2016","319","12.8","0.55","2.45","40.2","43.6","35.1","10.6","1.74","1.47","92.6","7.79","","0.56","8.44","84.1","17","45"
"222",="4961","天鈺","171","2016","319","8.61","16.4","17.3","25","43.7","0.02","0.42","1.99","1.35","48.1","21.6","","0.74","22.6","25.6","18.45","43"
"223",="6469","大樹","350","2016","315","1.95","2.99","4.22","5.6","10.2","0.03","2.14","0","0.41","12.8","5.37","","0.06","5.43","7.36","27.77","47"
"224",="1304","台聚","26.3","2016","313","119","73.1","66.7","265","339","34.4","228","4.18","6.87","620","143","112","30.7","300","320","17.2","45"
"225",="2023","燁輝","15.7","2016","312","81.3","47.3","82.5","130","244","188","379","0.1","4.24","820","239","266","11.3","518","302","16.03","38"
"226",="2206","三陽工業","38.9","2016","310","38.3","51.2","52.1","89.8","210","59.5","114","","14.8","403","133","55.8","28.9","237","166","16.92","30"
"227",="1808","潤隆","68.3","2016","308","11.6","3.76","124","21.7","160","","20.2","0.02","6.62","187","88","46.1","","135","52.2","21.96","45"
"228",="6271","同欣電","191.5","2016","308","66.5","14.6","9.65","91.3","102","0","48.9","0.55","0.26","153","42.2","6.28","1.86","51.5","101","62.29","62"
"229",="6269","台郡","95.4","2016","308","87.4","43.6","20.2","131","174","4.77","50.2","0.39","5.13","235","59","15.8","0.28","79.9","155","55.56","62"
"230",="2451","創見","71.6","2016","307","18.4","30.1","51.7","52.2","191","7.4","27.4","","2.04","229","23.2","","0.77","25.6","203","47.19","60"
"231",="3592","瑞鼎","403.5","2016","306","12.2","23.5","13.9","36.4","57.5","","0.31","3.52","1.15","63.1","23.2","","0.01","23.3","39.8","62.27","45"
"232",="2441","超豐","53.7","2016","305","41.8","27.6","8.05","72.4","82.2","6.55","83.5","0.21","0.77","174","25.6","","2.04","27.7","146","25.67","74"
"233",="2101","南港","36.6","2016","305","25.6","22.8","80.2","49.3","132","7.64","85.1","0.01","2.98","228","94.3","5.73","1.54","113","115","14.2","45"
"234",="2458","義隆","100","2016","304","18.4","13","10.5","38.7","70.2","12.4","5.81","2.51","0.24","91.3","17.9","","4.44","22.4","69","16.57","57"
"235",="6670","復盛應用","231.5","2016","303","27","24.6","11.9","51.8","64.8","","21","0.09","1.74","88.2","65.9","","1.29","71.1","17.1","","59"
"236",="1904","正隆","27.15","2016","301","60.1","89.7","65.1","150","239","25.6","306","","12.7","587","177","144","30.7","361","225","17.68","40"
"237","00749B","凱基新興債10+","31.36","","296","","","","","","","","","","","","","","","","",""
"238",="3707","漢磊","88.5","2016","295","9.13","10.2","8.49","19.4","28.8","2.77","21.7","0.83","2.06","57.7","15.8","5.65","3.11","25","32.6","13.24","34"
"239",="9907","統一實","18.55","2016","293","7.46","35.7","35.2","43.1","86.3","7.61","289","4","6.38","399","71.9","126","4.68","208","192","11.51","40"
"240",="2607","榮運","27.45","2016","293","28.9","10.6","0.34","48.1","48.8","29.8","254","0.03","3.27","338","23.8","60.2","14.6","120","218","20.32","51"
"241",="00893","國泰智能電動車","13.59","","292","","","","","","","","","","","","","","","","",""
"242",="1773","勝一","116","2016","290","9.84","10.3","6.33","20.1","26.7","11.2","15.1","0.01","0.15","53.5","9.49","","1.06","11","42.5","28.34","64"
"243",="3374","精材","106.5","2016","289","12.1","5.51","1.71","17.6","20.2","","61.3","0.69","0.13","84.3","12.1","20.8","","33.3","51","18.92","32"
"244",="6491","晶碩","412","2016","288","2.59","1.14","2.98","7.91","11.3","","7.69","0.02","0.31","19.3","5.86","1.15","0.01","7.02","12.3","20.42","61"
"245",="1409","新纖","17.75","2016","287","46.4","68.8","42.5","254","794","275","214","2.94","20.5","1,310","870","81.6","0.65","973","337","15.88","40"
"246",="3680","家登","338.5","2016","286","1.73","3.47","4.85","5.23","11.2","2.63","20.2","0.73","1.03","36","9.81","14.3","0.08","24.2","11.8","18.08","38"
"247",="2849","安泰銀","14.45","2016","283","43.2","39.8","","","","851","8.04","2.12","16.8","3,046","","","1.23","2,741","305","18.16","48"
"248",="3264","欣銓","57.7","2016","283","29.7","15.8","","52.4","54.1","4.37","88.9","6.52","1.39","156","25.3","24.2","0.82","51.1","105","20.78","59"
"249",="6533","晶心科","558","2016","283","7.56","0.66","0.01","8.22","8.33","","0.01","0","0.01","8.35","0.33","","","0.33","8.02","21.61","52"
"250",="9939","宏全","97.8","2016","281","24.1","24.4","17.5","49.7","77.6","0.78","180","3.89","10.1","274","96.5","49.8","0.51","147","127","40.14","47"
"251",="5425","台半","106.5","2016","281","23.6","20","13.8","45.8","62.6","0.01","29.9","12.8","1.7","111","26.2","12.4","0.87","44.2","66.9","23.27","64"
"252",="3218","大學光","351","2016","281","2.56","3.09","0.76","8.1","9.19","0","7.72","0.06","0.37","17.4","4.74","","1.09","5.83","11.6","17.54","57"
"253",="6456","GIS-KY","82","2016","277","75.3","153","43.2","229","274","","138","0.09","3.93","421","265","31.9","0.61","298","123","40.06","43"
"254",="2106","建大","30.4","2016","276","152","38.3","56.2","190","287","1.25","105","0.66","22.8","419","81.8","103","8.41","203","215","24.63","57"
"255",="1440","南紡","16.6","2016","275","18.4","19.7","40.6","38.4","83.9","121","197","0.1","4.3","407","82.7","24.1","4.53","153","255","15.11","45"
"256",="4915","致伸","59.5","2016","273","63.6","142","66.7","207","278","9.23","47.2","26.7","4.38","371","228","2.19","18.6","249","122","24.87","45"
"257",="2539","櫻花建","37.05","2016","272","8.27","0.27","76.7","8.53","87.9","0.23","0.63","","0.03","88.8","23.5","11","0.01","34.6","54.2","15.79","66"
"258","00785B","富邦金融投等債","34.04","","270","","","","","","","","","","","","","","","","",""
"259",="8016","矽創","224.5","2016","270","21","9.35","16.2","40","57","7.44","8.64","0.45","0.06","73.6","22.2","","1.26","23.5","50.2","38.86","62"
"260",="6213","聯茂","74.3","2016","270","36.5","84","12.4","126","145","0.65","28.6","0.24","5.11","180","97.4","7.38","0.15","111","69.1","22.81","47"
"261",="3042","晶技","86.9","2016","269","20.9","31.3","15.2","71.8","88.2","14.7","42.8","0.11","2.3","148","31.6","14.8","0.98","50.7","97.7","31.38","53"
"262",="6278","台表科","91.2","2016","267","57.8","123","24","181","218","6.03","66.6","","5.54","297","163","3.22","0.56","181","116","39.65","38"
"263",="6146","耕興","273","2016","265","10.4","9.08","0.35","23.7","27.2","0.84","16.8","0.04","0.34","45.3","10.8","","0.06","11.7","33.6","35.68","83"
"264",="1723","中碳","111.5","2016","264","13.7","7.33","4.64","30.6","39.4","22.1","25.8","","7.8","95.6","25.6","","1.65","27.3","68.3","28.04","66"
"265",="4123","晟德","44.4","2016","264","39.7","18","38.3","71.3","150","26","53.6","58.2","7.01","304","115","26.3","1.61","145","158","23.8","53"
"266",="2481","強茂","68.9","2016","264","8.75","45.7","18.6","55","79.4","21.4","74.4","6.4","10.7","200","44.8","61.9","10.2","118","82.1","18.25","36"
"267",="2723","美食-KY","146.5","2016","264","31.5","3.96","7.07","60","70.2","4.18","50.6","0.64","7.69","134","39.4","6.15","1.33","47.7","86.7","57.97","68"
"268",="1319","東陽","44.25","2016","262","15","50.1","27.1","66.1","100","37.3","187","10.1","27.6","365","90.1","61","8.1","163","202","32.47","49"
"269",="8150","南茂","35.95","2016","261","75.7","42","18.8","118","169","3.79","135","","2.74","313","46.6","96.9","5.78","150","163","18.99","49"
"270",="3682","亞太電","6.03","2016","260","62.8","21.1","2.05","94.5","101","0.04","120","132","21.9","406","50.1","","2.54","55.3","351","8.14","43"
"271",="1707","葡萄王","175","2016","259","19","2.08","4.35","25","29.7","2.19","60.8","0.27","2.27","95.5","24.7","11.1","1.12","37.7","57.8","35.56","83"
"272","00637L","元大滬深300正2","15.07","","259","","","","","","","","","","","","","","","","",""
"273",="6005","群益證","11.85","2016","257","54.2","42.2","","937","945","26.4","51.3","36.1","17.5","1,080","754","2.4","8.84","772","308","13.55","55"
"274","2887E","台新戊特","51.4","2016","257","","","","","","","","","","","","","","","","",""
"275",="2897","王道銀行","9.4","2016","257","59.8","190","","","","2,821","37.7","15","39.2","4,969","","","18.9","4,510","459","12.29","62"
"276",="6561","是方","358.5","2016","254","4.95","2.05","0.04","7","9.6","0.03","4.08","0.35","0.27","14.3","3.06","","0.51","3.57","10.8","17.87","77"
"277",="6257","矽格","55.8","2016","253","35.6","15.9","0.76","58.6","60.8","5.25","66.7","1.38","0.36","135","25.3","26.7","1.64","53.6","80.9","22.34","62"
"278",="5371","中光電","64.6","2016","253","153","180","71.8","336","414","6.06","75.4","1.21","4.02","504","262","0.28","3.21","266","238","49.8","40"
"279",="2548","華固","90.7","2016","251","11.7","0.62","293","18.7","339","2.91","0.11","","1.32","344","177","12.2","2.47","192","152","53.84","53"
"280",="6182","合晶","46.2","2016","250","6.88","15.9","22.6","22.8","52.4","2.06","60","0.56","14.3","130","52.3","17.2","8.29","77.8","52","11.18","21"
"281",="3703","欣陸","30.3","2016","249","25.5","86.2","210","142","370","153","24.7","7.4","38.4","593","224","137","4.11","365","228","26.8","26"
"282",="4770","上品","317","","249","","","","","","","","","","","","","","","","",""
"283",="6414","樺漢","234.5","2016","249","24.6","38.4","19.7","64.8","87.4","20","9.89","10.2","27.5","155","61.3","15.1","0.03","76.5","79","78.18","49"
"284",="6196","帆宣","126","2016","246","17.5","71.2","26.2","89.4","122","2.94","13.9","0.22","0.86","141","88.5","4.77","1.45","94.8","46.1","27.91","36"
"285",="00713","元大台灣高息低波","38.8","","244","","","","","","","","","","","","","","","","",""
"286",="1215","卜蜂","82.2","2016","242","3.09","20.2","11.5","23.3","46.5","17.1","43.1","0.16","1.3","112","40.8","3","1.8","45.8","66.1","23.9","47"
"287",="6719","力智","309.5","","242","","","","","","","","","","","","","","","","",""
"288",="8070","長華*","34.95","2016","241","13","29.5","5.51","43.4","52.6","32.8","7.47","0.03","0.83","94.4","29.4","4","0.16","35.7","58.7","81.83","43"
"289","00779B","凱基美債25+","33.85","","240","","","","","","","","","","","","","","","","",""
"290",="9802","鈺齊-KY","128.5","2016","239","10.3","15","16.7","25.3","43.3","0.02","42.8","0.25","3.51","90.6","23.7","7.48","2.38","33.6","57","41.04","51"
"291",="1232","大統益","147.5","2016","236","14.4","10.2","22.1","24.7","49.2","0.01","5.4","0.03","0.22","55.1","16.4","","0.53","17","38.1","23.5","53"
"292",="8926","台汽電","39.75","2016","234","10.2","5.07","0.09","15.2","15.9","129","4.43","0.08","0.14","150","7.18","25.4","1.14","33.7","117","19.8","62"
"293",="2211","長榮鋼","55.8","","233","","","","","","","","","","","","","","","","",""
"294",="2103","台橡","28.15","2016","232","35.1","40.8","53.8","75.9","136","42","89.5","21.8","4.95","298","99.6","18.1","2.54","127","171","18.58","40"
"295",="8436","大江","195.5","2016","231","13.8","2.08","4.28","15.9","23.5","0.14","12.9","0.26","2.17","39","9.64","1.43","0.12","11.2","27.8","36.61","72"
"296",="3454","晶睿","266.5","2016","231","14.2","5.97","9.07","20.2","30.2","0.05","4.81","2.75","0.1","39.5","9.84","0.63","0.1","10.6","28.9","34.51","66"
"297",="5009","榮剛","50.3","2016","230","13.1","21","38.9","34.1","74.2","0.72","105","0","4.95","186","26.9","55.7","5.16","88.4","97.9","18.98","38"
"298","00696B","富邦美債20年","34","","230","","","","","","","","","","","","","","","","",""
"299",="00885","富邦越南","11.2","","229","","","","","","","","","","","","","","","","",""
"300",="2855","統一證","15.75","2016","229","69.1","61.7","","793","813","8.86","24.7","1.3","12.3","861","629","","0.13","629","231","17.28","50"
